s,socialMediaURL,relatedAtom,inferredCredibility
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13718,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1263,0.078
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12400,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1264,0.021
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13731,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1265,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13730,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1266,0.097
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12402,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1267,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13733,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1268,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12401,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1269,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13732,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1270,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12404,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1271,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13735,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1272,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12403,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1273,0.024
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13734,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1274,0.097
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13726,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1275,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13725,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1276,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13728,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1277,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13727,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1278,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13729,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1279,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13700,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1281,0.097
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13702,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1282,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13701,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1283,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13711,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1284,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13710,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1285,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13713,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1286,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13712,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1287,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13704,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1288,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13703,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1289,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13706,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1290,0.11
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13705,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1291,0.047
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13708,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1292,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13707,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1293,0.925
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13709,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1294,0.047
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12390,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1295,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11060,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1296,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12392,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1297,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11061,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1298,0.097
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12391,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1299,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11062,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1300,0.062
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12394,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1301,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11063,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1302,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11064,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1303,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12396,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1304,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11065,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1305,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12395,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1306,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11066,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1307,0.047
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12398,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1308,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11067,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1309,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12397,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1310,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11068,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1311,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12399,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1312,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11069,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1313,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11070,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1314,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11071,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1315,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11072,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1316,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11073,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1317,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11074,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1318,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11075,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1319,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11076,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1320,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11077,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1321,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11078,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1322,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11079,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1323,0.097
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12370,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1324,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11040,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1325,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12372,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1326,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11041,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1327,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12371,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1328,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11042,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1329,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12374,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1330,0.925
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11043,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1331,0.097
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12373,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1332,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11044,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1333,0.988
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12376,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1334,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11045,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1335,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12375,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1336,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11046,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1337,0.078
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12378,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1338,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11047,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1339,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12377,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1340,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11048,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1341,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11049,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1342,0.063
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12379,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1343,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12380,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1344,0.985
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11050,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1345,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11051,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1346,0.047
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12383,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1347,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12382,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1348,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11052,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1349,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11053,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1350,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12385,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1351,0.062
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12384,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1352,0.024
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11054,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1353,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12387,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1354,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11055,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1355,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11056,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1356,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12386,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1357,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11057,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1358,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12389,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1359,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11058,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1360,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12388,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1361,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11059,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1362,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12350,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1363,0.387
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13681,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1364,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13680,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1365,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11020,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1366,0.078
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12352,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1367,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13683,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1368,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11021,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1369,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12351,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1370,0.124
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13682,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1371,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11022,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1372,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12354,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1373,0.026
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13685,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1374,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12353,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1375,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13684,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1376,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11023,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1377,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12356,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1378,0.097
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11024,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1379,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13687,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1380,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11025,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1381,0.486
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12355,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1382,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13686,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1383,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11026,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1384,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12358,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1385,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13689,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1386,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11027,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1387,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12357,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1388,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13688,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1389,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11028,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1390,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11029,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1391,0.654
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12359,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1392,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11019,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1393,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13690,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1394,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12361,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1395,0.854
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13692,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1396,0.078
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11030,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1397,0.097
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12360,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1398,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13691,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1399,0.079
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11031,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1400,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12363,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1401,0.536
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13694,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1402,0.11
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11032,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1403,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12362,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1404,0.013
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13693,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1405,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12365,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1406,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13696,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1407,0.012
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11033,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1408,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11034,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1409,0.047
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13695,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1410,0.026
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12364,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1411,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12367,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1412,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13698,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1413,0.047
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11035,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1414,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13697,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1415,0.047
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11036,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1416,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12366,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1417,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11037,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1418,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12369,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1419,0.074
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11038,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1420,0.047
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12368,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1421,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13699,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1422,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11039,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1423,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser14991,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1424,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser14992,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1425,0.486
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12330,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1426,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13661,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1427,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13660,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1428,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser14990,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1429,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11000,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1430,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser14995,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1431,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12332,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1432,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13663,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1433,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13662,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1434,0.795
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser14996,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1435,0.031
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11001,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1436,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12331,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1437,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13665,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1438,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11002,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1439,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12334,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1440,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser14993,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1441,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11003,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1442,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser14994,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1443,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12333,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1444,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13664,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1445,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11004,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1446,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12336,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1447,0.097
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13667,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1448,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser14999,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1449,1.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11005,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1450,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12335,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1451,0.947
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13666,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1452,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11006,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1453,0.795
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser12338,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1454,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser13669,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1455,0.0
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser14997,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1456,0.988
https://nobias-project.eu/SocialMediaUser/BuzzfeedUser11007,https://twitter.com/,https://nobias-project.eu/RandomVariableAtom/RVA1457,0.0
