publisher,news,publisherURL,newsTitle,newsURL,groundTruth
https://nobias-project.eu/Publisher/Publisher12,https://nobias-project.eu/News/BuzzfeedNews21,http://eaglerising.com,“How Can we LEAD When we Can’t Even Control Our Own Cities?” [VIDEO] – Eagle Rising,http://eaglerising.com/36966/trump-how-can-we-lead-when-we-cant-even-control-our-own-cities-video/,0
https://nobias-project.eu/Publisher/Publisher12,https://nobias-project.eu/News/BuzzfeedNews17,http://eaglerising.com,Armed Intruders Break in House…Armed Resident Responds – Eagle Rising,http://eaglerising.com/36992/caught-on-video-armed-intruders-break-in-housearmed-resident-responds/,0
https://nobias-project.eu/Publisher/Publisher12,https://nobias-project.eu/News/BuzzfeedNews42,http://eaglerising.com,KISS Bassist Gene Simmons on How to Stop Islamic Terrorism,http://eaglerising.com/37013/kiss-bassist-gene-simmons-on-how-to-stop-islamic-terrorism-profile-video/,0
https://nobias-project.eu/Publisher/Publisher12,https://nobias-project.eu/News/BuzzfeedNews78,http://eaglerising.com,More Milestone Moments for Donald Trump! – Eagle Rising,http://eaglerising.com/36829/more-milestone-moments-for-donald-trump/,0
https://nobias-project.eu/Publisher/Publisher12,https://nobias-project.eu/News/BuzzfeedNews58,http://eaglerising.com,“Why Aren’t I 50 Points Ahead?” – Eagle Rising,http://eaglerising.com/36936/hillary-wants-to-know-why-arent-i-50-points-ahead/,0
https://nobias-project.eu/Publisher/Publisher12,https://nobias-project.eu/News/PolitifactNews54,http://eaglerising.com,“See What Happens to Her!” [VIDEO] – Eagle Rising,http://eaglerising.com/36873/trump-challenges-hillary-to-disarm-her-bodyguards-see-what-happens-to-her-video/,0.0
https://nobias-project.eu/Publisher/Publisher12,https://nobias-project.eu/News/PolitifactNews103,http://eaglerising.com,The Word Liberals are TERRIFIED Of – Eagle Rising,http://eaglerising.com/36863/terrorism-the-word-liberals-are-terrified-of/,0.0
https://nobias-project.eu/Publisher/Publisher12,https://nobias-project.eu/News/PolitifactNews112,http://eaglerising.com,Charity: Clinton Foundation Distributed “Watered-Down” AIDS Drugs to Sub-Saharan Africa – Eagle Rising,http://eaglerising.com/36899/charity-clinton-foundation-distributed-watered-down-aids-drugs-to-sub-saharan-africa/,0.0
https://nobias-project.eu/Publisher/Publisher12,https://nobias-project.eu/News/PolitifactNews23,http://eaglerising.com,"Muslim Afghani Rapes 2-YEAR-OLD, Gets 2 Years in Prison…Declares Himself ‘Superstar’ – Eagle Rising",http://eaglerising.com/36944/muslim-afghani-rapes-2-year-old-gets-2-years-in-prison-declares-himself-superstar/,0.0
https://nobias-project.eu/Publisher/Publisher12,https://nobias-project.eu/News/PolitifactNews114,http://eaglerising.com,Donald Trump is RIGHT on Profiling [VIDEO] – Eagle Rising,http://eaglerising.com/37033/bill-maher-donald-trump-is-right-on-profiling-video/,0.0
https://nobias-project.eu/Publisher/Publisher13,https://nobias-project.eu/News/BuzzfeedNews38,http://freedomdaily.com,“Public School Forced My Child To,http://freedomdaily.com/outraged-parents-file-lawsuit-public-school-forced-my-child-to-convert-to-islam/,0
https://nobias-project.eu/Publisher/Publisher13,https://nobias-project.eu/News/BuzzfeedNews138,http://freedomdaily.com,"Two White Men Doused With Gasoline, Set On FIRE By Blacks",http://freedomdaily.com/white-men-set-on-fire-by-blacks-media-censored/,1
https://nobias-project.eu/Publisher/Publisher13,https://nobias-project.eu/News/BuzzfeedNews135,http://freedomdaily.com,Federal Agents Make Massive Discovery at Southern Border… ISIS Is Here ⋆ Freedom Daily,http://freedomdaily.com/breaking-federal-agents-make-massive-discovery-southern-border-isis-2/,1
https://nobias-project.eu/Publisher/Publisher13,https://nobias-project.eu/News/BuzzfeedNews121,http://freedomdaily.com,"DISGUSTING! Because Of Hillary & Obama, NY Terrorist Will Get Better Treatment Than US Vets! ⋆ Freedom Daily",http://freedomdaily.com/disgusting-because-of-hillary-obama-ny-terrorist-will-get-better-treatment-than-us-vets/,1
https://nobias-project.eu/Publisher/Publisher13,https://nobias-project.eu/News/BuzzfeedNews131,http://freedomdaily.com,Female Muslim-American Olympian Bashes U.S.A. —Goes Off The Hinges About Why America Sucks! ⋆ Freedom Daily,http://freedomdaily.com/female-muslim-american-olympian-bashes-u-s-a-goes-off-the-hinges-about-why-america-sucks/,1
https://nobias-project.eu/Publisher/Publisher13,https://nobias-project.eu/News/BuzzfeedNews133,http://freedomdaily.com,Obama Told Americans That Their Freedom Is Over And,http://freedomdaily.com/nasty-surprise-obama-told-americans-that-their-freedom-is-over-and-new-world-government-is-taking-over/,1
https://nobias-project.eu/Publisher/Publisher13,https://nobias-project.eu/News/BuzzfeedNews143,http://freedomdaily.com,"HERE IT IS! The Winner of the First Debate Was Just Announced, And the Winner Is…",http://freedomdaily.com/here-it-is-the-winner-of-the-first-debate-was-just-announced-and-the-winner-is/,1
https://nobias-project.eu/Publisher/Publisher13,https://nobias-project.eu/News/BuzzfeedNews122,http://freedomdaily.com,DESPICABLE! Hillary Wants To Put Hero Cop Who Stopped Mall Terror Attack Out Of BUSINESS ⋆ Freedom Daily,http://freedomdaily.com/despicable-hillary-wants-put-hero-cop-stopped-mall-terror-attack-business/,1
https://nobias-project.eu/Publisher/Publisher13,https://nobias-project.eu/News/BuzzfeedNews128,http://freedomdaily.com,BOOM! Merkel Admits Flooding Germany With Muslim Refugees,http://freedomdaily.com/boom-merkel-admits-flooding-germany-with-muslim-refugees-was-wrong/,1
https://nobias-project.eu/Publisher/Publisher13,https://nobias-project.eu/News/BuzzfeedNews127,http://freedomdaily.com,Clinton\'s Exploited Haiti Earthquake ‘to Steal Billions of Dollars from the Sick and Starving’ ⋆ Freedom Daily,http://freedomdaily.com/former-haitian-senate-president-clintons-exploited-haiti-earthquake-steal-billions-dollars-sick-starving/,1
https://nobias-project.eu/Publisher/Publisher13,https://nobias-project.eu/News/BuzzfeedNews134,http://freedomdaily.com,Tebow DISMANTLES national anthem protests in one sentence...BOOM! ⋆ Freedom Daily,http://freedomdaily.com/tebow-dismantles-national-anthem-protests-one-sentence-boom/,1
https://nobias-project.eu/Publisher/Publisher13,https://nobias-project.eu/News/BuzzfeedNews123,http://freedomdaily.com,UNFIT! Look What Hillary Needed To Get Up The Stairs At Her Rally Today! ⋆ Freedom Daily,http://freedomdaily.com/unfit-look-what-hillary-needed-to-get-up-the-stairs-at-her-rally-today/,1
https://nobias-project.eu/Publisher/Publisher13,https://nobias-project.eu/News/BuzzfeedNews126,http://freedomdaily.com,No WAY! Liberal Judge Just Made A Law For Black Males To Do This DISGUSTING Thing To Cops ⋆ Freedom Daily,http://freedomdaily.com/no-way-liberal-judge-just-made-law-black-males-disgusting-thing-cops/,1
https://nobias-project.eu/Publisher/Publisher13,https://nobias-project.eu/News/BuzzfeedNews141,http://freedomdaily.com,"The NFL Told Russell Wilson Not To Speak About His Faith, So He Did Something Fans Couldn\'t Believe ⋆ Freedom Daily",http://freedomdaily.com/nfl-told-russell-wilson-not-speak-faith-something-fans-couldnt-believe/,1
https://nobias-project.eu/Publisher/Publisher13,https://nobias-project.eu/News/BuzzfeedNews132,http://freedomdaily.com,Charlotte Thugs Leaves Cop’s Body With Disgusting Thing They Did... ⋆ Freedom Daily,http://freedomdaily.com/charlotte-thugs-leaves-cops-body-disgusting-thing/,1
https://nobias-project.eu/Publisher/Publisher13,https://nobias-project.eu/News/BuzzfeedNews117,http://freedomdaily.com,NYC Terrorist Ahmad Rahami Sued Police Department for ‘Religious Persecution’ in 2011! ⋆ Freedom Daily,http://freedomdaily.com/nyc-terrorist-ahmad-rahami-sued-police-department-religious-persecution-2011/,1
https://nobias-project.eu/Publisher/Publisher13,https://nobias-project.eu/News/BuzzfeedNews129,http://freedomdaily.com,"SICK! Muslim Refugee Beats, Urinates On Pregnant Woman After Seeing What She Has ⋆ Freedom Daily",http://freedomdaily.com/sick-muslim-refugee-beats-urinates-on-pregnant-woman-after-seeing-what-she-has/,1
https://nobias-project.eu/Publisher/Publisher13,https://nobias-project.eu/News/PolitifactNews56,http://freedomdaily.com,LA Police Commission Tells Officers How To Deal With Armed Suspects And It Is INSANE ⋆ Freedom Daily,http://freedomdaily.com/la-police-commission-officers-armed-suspects/,0.0
https://nobias-project.eu/Publisher/Publisher13,https://nobias-project.eu/News/PolitifactNews104,http://freedomdaily.com,"Clint Eastwood Had Enough, Blows Up On Hillary And Obama… Liberals",http://freedomdaily.com/clint-eastwood-had-enough-blows-up-on-hillary-and-obama-liberals-are-furious/,0.0
https://nobias-project.eu/Publisher/Publisher13,https://nobias-project.eu/News/PolitifactNews25,http://freedomdaily.com,TRUTH COMES OUT! Keith Lamont Scott\'s Did This To His Wife Last Year and She Said \'He is a Killer\' ⋆ Freedom Daily,http://freedomdaily.com/truth-comes-keith-lamont-scotts-wife-last-year-said-killer/,0.0
https://nobias-project.eu/Publisher/Publisher14,https://nobias-project.eu/News/BuzzfeedNews137,http://goo.gl,Australia Voted To Ban Muslims And Liberals Are Pissed,http://goo.gl/p7jFZG,1
https://nobias-project.eu/Publisher/Publisher14,https://nobias-project.eu/News/BuzzfeedNews120,http://goo.gl,Angela Merkel Admits Bringing In Muslim Refugees Was A Big Fat Mistake,http://goo.gl/aKyOlG,1
https://nobias-project.eu/Publisher/Publisher14,https://nobias-project.eu/News/BuzzfeedNews102,http://goo.gl,Obama Just DISGRACED The U.S. By Surrendering To ISIS In Front Of Entire U.N. ⋆ US Herald,http://goo.gl/aRYFof,1
https://nobias-project.eu/Publisher/Publisher15,https://nobias-project.eu/News/BuzzfeedNews50,http://ifyouonlynews.com,Debate Commission STUNS Journalists By Siding With Trump: Fact Checking Is Out Of Bounds (VIDEO),http://ifyouonlynews.com/politics/debate-commission-stuns-journalists-by-siding-with-trump-fact-checking-is-out-of-bounds-video/,0
https://nobias-project.eu/Publisher/Publisher15,https://nobias-project.eu/News/BuzzfeedNews33,http://ifyouonlynews.com,Emmy Host Kimmel Calls Out Dude Who Made Trump A Reality TV Star For Helping Destroy America (VIDEO),http://ifyouonlynews.com/humor/emmy-host-kimmel-calls-out-dude-who-made-trump-a-reality-tv-star-for-helping-destroy-america-video/,0
https://nobias-project.eu/Publisher/Publisher16,https://nobias-project.eu/News/BuzzfeedNews167,http://ihavethetruth.com,"‘We Don’t Adapt To Your Culture, You Adapt To Ours’",http://ihavethetruth.com/2016/03/27/162167/,1
https://nobias-project.eu/Publisher/Publisher16,https://nobias-project.eu/News/BuzzfeedNews170,http://ihavethetruth.com,Obama: “I bet when I die you’ll be happy to pee on my grave.”,http://ihavethetruth.com/2016/01/30/obama-i-bet-when-i-die-youll-be-happy-to-pee-on-my-grave/,1
https://nobias-project.eu/Publisher/Publisher17,https://nobias-project.eu/News/BuzzfeedNews148,http://occupydemocrats.com,New Jersey Moves To Impeach Chris Christie Over \'Bridgegate\',http://occupydemocrats.com/2016/09/23/breaking-new-jersey-moves-impeach-chris-christie-bridgegate/,1
https://nobias-project.eu/Publisher/Publisher17,https://nobias-project.eu/News/BuzzfeedNews146,http://occupydemocrats.com,ABC Reveals Trump Paid \'Hundreds Of Millions\' By Russian Oligarchs,http://occupydemocrats.com/2016/09/23/bombshell-abc-reveals-trump-paid-hundreds-millions-russian-oligarchs-2/,1
https://nobias-project.eu/Publisher/Publisher17,https://nobias-project.eu/News/BuzzfeedNews152,http://occupydemocrats.com,Trump Supreme Court Pick Sued By Feds For Racial Discrimination,http://occupydemocrats.com/2016/09/28/trumps-biggest-silicon-valley-donor-sued-by-feds-for-discrimination/,1
https://nobias-project.eu/Publisher/Publisher17,https://nobias-project.eu/News/BuzzfeedNews149,http://occupydemocrats.com,Newsweek Accuses Trump Of Committing A Felony,http://occupydemocrats.com/2016/09/23/just-newsweek-accuses-trump-committing-felony/,1
https://nobias-project.eu/Publisher/Publisher17,https://nobias-project.eu/News/BuzzfeedNews151,http://occupydemocrats.com,Putin\'s Troll Army Caught Rigging Twitter To Pretend Trump Won,http://occupydemocrats.com/2016/09/27/breaking-putins-troll-army-caught-rigging-twitter-pretend-trump-won/,1
https://nobias-project.eu/Publisher/Publisher17,https://nobias-project.eu/News/BuzzfeedNews145,http://occupydemocrats.com,Riot Police DID Shoot Unarmed Charlotte Protester In Head,http://occupydemocrats.com/2016/09/22/multiple-witnesses-riot-police-shoot-unarmed-charlotte-protester-head/,1
https://nobias-project.eu/Publisher/Publisher17,https://nobias-project.eu/News/BuzzfeedNews15,http://occupydemocrats.com,Senate Dems Move To Force Trump To Release His Tax Returns,http://occupydemocrats.com/2016/09/23/senate-dems-move-force-trump-release-tax-returns/,0
https://nobias-project.eu/Publisher/Publisher17,https://nobias-project.eu/News/PolitifactNews1,http://occupydemocrats.com,"Trump Just Insulted Millions Who Lost Everything In Bush\'s Recession, \'That\'s Just Business\'",http://occupydemocrats.com/2016/09/27/trump-just-insulted-millions-lost-everything-bushs-recession-thats-just-business/,0.0
https://nobias-project.eu/Publisher/Publisher17,https://nobias-project.eu/News/PolitifactNews28,http://occupydemocrats.com,Trump Silent As Police Credit A Sikh Immigrant With Capturing NYC Bomber,http://occupydemocrats.com/2016/09/20/trump-silent-police-credit-sikh-immigrant-capturing-nyc-bomber/,0.0
https://nobias-project.eu/Publisher/Publisher17,https://nobias-project.eu/News/PolitifactNews92,http://occupydemocrats.com,Meet This Week\'s White Texan Terrorist Trump Isn\'t Talking About,http://occupydemocrats.com/2016/09/20/meet-weeks-white-texan-terrorist-trump-isnt-talking/,0.0
https://nobias-project.eu/Publisher/Publisher17,https://nobias-project.eu/News/PolitifactNews99,http://occupydemocrats.com,Trump Said Not Paying Taxes Makes Him \'Smart.\' Mark Cuban\'s Response Is Powerful,http://occupydemocrats.com/2016/09/28/trump-said-not-paying-taxes-makes-smart-mark-cubans-response-powerful/,0.0
https://nobias-project.eu/Publisher/Publisher17,https://nobias-project.eu/News/PolitifactNews110,http://occupydemocrats.com,Trump Said Not Paying Taxes Makes Him \'Smart.\' Mark Cuban\'s Response Is Powerful,http://occupydemocrats.com/2016/09/28/trump-said-not-paying-taxes-makes-smart-mark-cubans-response-powerful/,0.0
https://nobias-project.eu/Publisher/Publisher17,https://nobias-project.eu/News/PolitifactNews33,http://occupydemocrats.com,Trump Campaign Chair Says Racism Didn\'t Exist Before Obama In Viral Rant,http://occupydemocrats.com/2016/09/22/unhinged-trump-campaign-chair-says-racism-didnt-exist-obama-viral-rant-2/,0.0
https://nobias-project.eu/Publisher/Publisher17,https://nobias-project.eu/News/PolitifactNews121,http://occupydemocrats.com,Virginia Republican Wants Schools To Check Children\'s Genitals Before Using Bathroom,http://occupydemocrats.com/virginia-republican-wants-schools-to-check-childrens-genitals-before-using-bathroom/,1.0
https://nobias-project.eu/Publisher/Publisher17,https://nobias-project.eu/News/PolitifactNews77,http://occupydemocrats.com,New York Times Will FINALLY Start Calling Trump A \'Liar\',http://occupydemocrats.com/2016/09/20/just-new-york-times-will-finally-start-calling-trump-liar/,0.0
https://nobias-project.eu/Publisher/Publisher17,https://nobias-project.eu/News/PolitifactNews106,http://occupydemocrats.com,WWII Veteran Pens Brutal Op-Ed Slamming Draft-Dodging Trump,http://occupydemocrats.com/2016/09/26/wwii-veteran-pens-brutal-op-ed-slamming-draft-dodging-trump/,0.0
https://nobias-project.eu/Publisher/Publisher17,https://nobias-project.eu/News/PolitifactNews55,http://occupydemocrats.com,Massive Protests Erupt In North Carolina After Police Kill Disabled Black Man,http://occupydemocrats.com/2016/09/21/massive-protests-erupt-north-carolina-police-kill-disabled-black-man/,0.0
https://nobias-project.eu/Publisher/Publisher18,https://nobias-project.eu/News/BuzzfeedNews29,http://opposingviews.com,Megan Rapinoe Punished Over Not Standing For Anthem?,http://opposingviews.com/i/society/megan-rapinoe-be-punished-over-not-standing-anthem?fb=rwn,0
https://nobias-project.eu/Publisher/Publisher18,https://nobias-project.eu/News/PolitifactNews111,http://opposingviews.com,Lawyer Jailed For Wearing Black Lives Matter Pin In Court,http://opposingviews.com/i/society/judge-took-one-look-what-lawyer-had-pinned-her-shirt-and-told-her-without-hesitation-youre?fb=rwn,0.0
https://nobias-project.eu/Publisher/Publisher18,https://nobias-project.eu/News/PolitifactNews38,http://opposingviews.com,Cop Dies From Tuberculosis After Suspect Spat At Her,http://opposingviews.com/i/health/female-cop-dies-disease-after-criminal-spits-her-face-during-arrest?fb=rwn,0.0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/BuzzfeedNews4,http://politi.co,Trump vs. Clinton: A Fundamental Clash over How the Economy Works,http://politi.co/2de2qs0,0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/BuzzfeedNews31,http://politi.co,Donna Brazile slams Trump for not apologizing for birther claims,http://politi.co/2cSX97k,0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/BuzzfeedNews41,http://politi.co,Topics for first presidential debate announced,http://politi.co/2cZokC4,0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/BuzzfeedNews59,http://politi.co,Bobby Knight: Nobody can \'correct mistakes\' like Trump,http://politi.co/2cRiK2U,0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/BuzzfeedNews80,http://politi.co,Pence gives no specifics on why Trump Foundation story is inaccurate,http://politi.co/2d1BwU6,0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/BuzzfeedNews83,http://politi.co,Joe Arpaio: Trump didn’t call Obama’s birth certificate ‘legitimate’,http://politi.co/2cLospd,0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/BuzzfeedNews88,http://politi.co,Obama’s team isn’t laughing at Trump anymore,http://politi.co/2cW2vAD,0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/BuzzfeedNews18,http://politi.co,"Post-debate, Trump team hits moderator Holt for \'some hostile questions\'",http://politi.co/2dojlvi,0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/BuzzfeedNews24,http://politi.co,"Obama wears hat, breaking ‘Politics 101’ rule on headgear",http://politi.co/2dbESny,0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/BuzzfeedNews62,http://politi.co,Magistrate won\'t order federal arraignment for bombing suspect,http://politi.co/2cS4PJJ,0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/BuzzfeedNews25,http://politi.co,Clinton: ‘The next 50 days will determine the next 50 years’,http://politi.co/2cmo9Qd,0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/BuzzfeedNews48,http://politi.co,In Defense of ‘He Said/She Said’ Journalism,http://politi.co/2daL69Q,0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/BuzzfeedNews66,http://politi.co,U.S. attorney sees no rush to arraign Rahami in federal court,http://politi.co/2cS8sh4,0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/BuzzfeedNews55,http://politi.co,Kaine visits site of Orlando mass shooting,http://politi.co/2d1z7fz,0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/BuzzfeedNews13,http://politi.co,Johnson: \'I’m going to sleep well at the end of all this\',http://politi.co/2cx5AZI,0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/BuzzfeedNews68,http://politi.co,Trump hits Clinton on Islamic State: ‘It is time for change’,http://politi.co/2cEsAnL,0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/BuzzfeedNews65,http://politi.co,Everything you need to know about Trump and Clinton’s first 2016 presidential debate,http://politi.co/2d3mmAD,0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/BuzzfeedNews75,http://politi.co,U.S. mistakenly granted citizenship to hundreds of immigrants,http://politi.co/2cKqILg,0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/BuzzfeedNews86,http://politi.co,The Mystery of Trump’s Man in Moscow: Carter Page,http://politi.co/2cYpJ8p,0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/BuzzfeedNews20,http://politi.co,Rouhani: Iran deal able to weather the election,http://politi.co/2da5pR0,0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/BuzzfeedNews76,http://politi.co,Insiders: The heat is on Hillary,http://politi.co/2cP9WaV,0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/BuzzfeedNews22,http://politi.co,9 times Ted Cruz insulted Donald Trump before endorsing him,http://politi.co/2cSUHmo,0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/BuzzfeedNews10,http://politi.co,Clinton vs. Trump: The debate before the debate,http://politi.co/2d0l760,0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/BuzzfeedNews82,http://politi.co,Trump’s puzzling pitch to black voters,http://politi.co/2cRQmvU,0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/BuzzfeedNews11,http://politi.co,Is Hillary in a No-Win Situation?,http://politi.co/2d0FTlN,0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/BuzzfeedNews35,http://politi.co,Trump-Clinton debates will stream on Twitter,http://politi.co/2cRe8b9,0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/BuzzfeedNews91,http://politi.co,Is Donald Trump qualified to be president?,http://politi.co/2dkiM5e,0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/BuzzfeedNews51,http://politi.co,Trump camp: ‘Donald Trump is guilty of answering the question asked’,http://politi.co/2doygoM,0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/BuzzfeedNews70,http://politi.co,Bono: ‘Trump is potentially the worst idea that ever happened to America’,http://politi.co/2cN5r3A,0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/BuzzfeedNews26,http://politi.co,I Was RFK’s Speechwriter. Now I’m Voting for Trump. Here’s Why.,http://politi.co/2cQNTTT,0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/BuzzfeedNews44,http://politi.co,Conway: Trump will explain his Islamic State plan if asked,http://politi.co/2dm2wkm,0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/BuzzfeedNews56,http://politi.co,Obama weighs in on the debate,http://politi.co/2dpdeXp,0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/PolitifactNews46,http://politi.co,UN to resume Syria aid deliveries – POLITICO,http://politi.co/2cNdAY7,0.0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/PolitifactNews87,http://politi.co,Obama nominates ambassador to Cuba in long-shot move,http://politi.co/2dqcRvf,0.0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/PolitifactNews13,http://politi.co,Trump: \'I was going to say something extremely rough\' to Clinton,http://politi.co/2cYOq5I,0.0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/PolitifactNews14,http://politi.co,The 8 Biggest Unforced Errors in Debate History,http://politi.co/2dlg4MU,0.0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/PolitifactNews32,http://politi.co,28-year-old man sought in Manhattan blast,http://politi.co/2cjO7Ux,0.0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/PolitifactNews18,http://politi.co,Is West Virginia Holding America’s Weirdest Election?,http://politi.co/2d2EDuM,0.0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/PolitifactNews27,http://politi.co,Black Caucus marches to DOJ to protest shootings,http://politi.co/2cTzPJz,0.0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/PolitifactNews30,http://politi.co,When does early voting start in every state?,http://politi.co/2d3R8Jw,0.0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/PolitifactNews17,http://politi.co,Robert Kennedy Would Have Hated Donald Trump,http://politi.co/2cGb5l5,0.0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/PolitifactNews95,http://politi.co,Trump received $1.6 million from Secret Service,http://politi.co/2cQ4Ssc,0.0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/PolitifactNews6,http://politi.co,"RACE TIED on debate day; Colo. and Pa. have turned tight -- CLINTON hosting more than 1,200 watch parties -- THE PLAYBOOK INTERVIEW: Stephanie Schriock -- B’DAY: Dave Weigel",http://politi.co/2dkzgKC,0.0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/PolitifactNews75,http://politi.co,Trump hints Obama to blame for Charlotte unrest,http://politi.co/2cJlAWU,0.0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/PolitifactNews98,http://politi.co,Schumer transfers millions to Dems in bid for Senate takeover,http://politi.co/2cYJWvx,0.0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/PolitifactNews29,http://politi.co,Clinton on Trump\'s birther claim: A \'racist lie\',http://politi.co/2d25FGy,0.0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/PolitifactNews62,http://politi.co,Former Miss Universe sizes up Melania Trump: \'I think I speak more English\',http://politi.co/2dpRUAG,0.0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/PolitifactNews72,http://politi.co,"McConnell, Pelosi, Ryan seek deal on government funding impasse",http://politi.co/2d6WORj,0.0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/PolitifactNews10,http://politi.co,Glenn Beck shares buyer\'s remorse on Cruz endorsement,http://politi.co/2dmOPx8,0.0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/PolitifactNews22,http://politi.co,Clinton demands Charlotte police video release \'without delay\',http://politi.co/2d6lgRT,0.0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/PolitifactNews58,http://politi.co,Worst. President. Ever.,http://politi.co/2cGdput,0.0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/PolitifactNews118,http://politi.co,Worst. President. Ever.,http://politi.co/2d1qa5t,0.0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/PolitifactNews40,http://politi.co,"Donald Trump, Germany’s disfavored son – POLITICO",http://politi.co/2df6xHB,0.0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/PolitifactNews19,http://politi.co,This Was the Trump Hillary Wanted America to See—But Did It Work?,http://politi.co/2dcfCgO,0.0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/PolitifactNews42,http://politi.co,Trump team talking to veteran GOP ad man Elsass,http://politi.co/2d2BkGM,0.0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/PolitifactNews61,http://politi.co,McConnell punts budget vote to buy time for deal,http://politi.co/2cksDqD,0.0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/PolitifactNews20,http://politi.co,Pence: There\'s too much talk of police department \'racism\',http://politi.co/2cUFU8G,0.0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/PolitifactNews43,http://politi.co,McCrory calls state of emergency in Charlotte after unrest,http://politi.co/2d5L43j,0.0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/PolitifactNews24,http://politi.co,Trump needles Clinton: ‘Sleep well Hillary — see you at the debate!’,http://politi.co/2cGp6EH,0.0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/PolitifactNews105,http://politi.co,Italian prime minister jokes about Bill Clinton as \'first gentleman\',http://politi.co/2d2O8t0,0.0
https://nobias-project.eu/Publisher/Publisher19,https://nobias-project.eu/News/PolitifactNews31,http://politi.co,Rep. Peter King: We shouldn\'t be \'pandering\' to political correctness,http://politi.co/2cNmBKW,0.0
