"NewsID","UserID","Num","Annotation","PublisherID","FactChecker","PubCred","NewPublisherID","NewUserID"
"PolitiFact_Fake_35","22607","1","1","Publisher28","PolitiFact","0","Publisher28_22607","22607_Publisher28"
"PolitiFact_Fake_35","22627","1","1","Publisher28","PolitiFact","0","Publisher28_22627","22627_Publisher28"
"PolitiFact_Fake_35","22639","1","1","Publisher28","PolitiFact","0","Publisher28_22639","22639_Publisher28"
"PolitiFact_Fake_35","22665","1","1","Publisher28","PolitiFact","0","Publisher28_22665","22665_Publisher28"
"PolitiFact_Fake_35","22673","1","1","Publisher28","PolitiFact","0","Publisher28_22673","22673_Publisher28"
"PolitiFact_Fake_35","22679","1","1","Publisher28","PolitiFact","0","Publisher28_22679","22679_Publisher28"
"PolitiFact_Fake_35","22683","1","1","Publisher28","PolitiFact","0","Publisher28_22683","22683_Publisher28"
"PolitiFact_Fake_35","22697","1","1","Publisher28","PolitiFact","0","Publisher28_22697","22697_Publisher28"
"PolitiFact_Fake_35","22704","1","1","Publisher28","PolitiFact","0","Publisher28_22704","22704_Publisher28"
"PolitiFact_Fake_35","22726","1","1","Publisher28","PolitiFact","0","Publisher28_22726","22726_Publisher28"
"PolitiFact_Fake_35","22747","1","1","Publisher28","PolitiFact","0","Publisher28_22747","22747_Publisher28"
"PolitiFact_Fake_35","22910","1","1","Publisher28","PolitiFact","0","Publisher28_22910","22910_Publisher28"
"PolitiFact_Fake_35","22914","1","1","Publisher28","PolitiFact","0","Publisher28_22914","22914_Publisher28"
"PolitiFact_Fake_35","22916","1","1","Publisher28","PolitiFact","0","Publisher28_22916","22916_Publisher28"
"PolitiFact_Fake_35","22921","1","1","Publisher28","PolitiFact","0","Publisher28_22921","22921_Publisher28"
"PolitiFact_Fake_35","22944","2","1","Publisher28","PolitiFact","0","Publisher28_22944","22944_Publisher28"
"PolitiFact_Fake_35","22965","1","1","Publisher28","PolitiFact","0","Publisher28_22965","22965_Publisher28"
"PolitiFact_Fake_35","22968","1","1","Publisher28","PolitiFact","0","Publisher28_22968","22968_Publisher28"
"PolitiFact_Fake_35","22971","1","1","Publisher28","PolitiFact","0","Publisher28_22971","22971_Publisher28"
"PolitiFact_Fake_35","22977","1","1","Publisher28","PolitiFact","0","Publisher28_22977","22977_Publisher28"
"PolitiFact_Fake_35","22985","1","1","Publisher28","PolitiFact","0","Publisher28_22985","22985_Publisher28"
"PolitiFact_Fake_35","23014","1","1","Publisher28","PolitiFact","0","Publisher28_23014","23014_Publisher28"
"PolitiFact_Fake_35","23026","1","1","Publisher28","PolitiFact","0","Publisher28_23026","23026_Publisher28"
"PolitiFact_Fake_35","23088","1","1","Publisher28","PolitiFact","0","Publisher28_23088","23088_Publisher28"
"PolitiFact_Fake_35","23194","1","1","Publisher28","PolitiFact","0","Publisher28_23194","23194_Publisher28"
"PolitiFact_Fake_35","23197","1","1","Publisher28","PolitiFact","0","Publisher28_23197","23197_Publisher28"
"PolitiFact_Fake_35","23201","1","1","Publisher28","PolitiFact","0","Publisher28_23201","23201_Publisher28"
"PolitiFact_Fake_35","23202","1","1","Publisher28","PolitiFact","0","Publisher28_23202","23202_Publisher28"
"PolitiFact_Fake_35","23214","1","1","Publisher28","PolitiFact","0","Publisher28_23214","23214_Publisher28"
"PolitiFact_Fake_35","23217","1","1","Publisher28","PolitiFact","0","Publisher28_23217","23217_Publisher28"
"PolitiFact_Fake_35","23248","3","1","Publisher28","PolitiFact","0","Publisher28_23248","23248_Publisher28"
"PolitiFact_Fake_35","23254","1","1","Publisher28","PolitiFact","0","Publisher28_23254","23254_Publisher28"
"PolitiFact_Fake_35","23319","1","1","Publisher28","PolitiFact","0","Publisher28_23319","23319_Publisher28"
"PolitiFact_Fake_35","23401","1","1","Publisher28","PolitiFact","0","Publisher28_23401","23401_Publisher28"
"PolitiFact_Fake_35","23413","1","1","Publisher28","PolitiFact","0","Publisher28_23413","23413_Publisher28"
"PolitiFact_Fake_35","23415","1","1","Publisher28","PolitiFact","0","Publisher28_23415","23415_Publisher28"
"PolitiFact_Fake_35","23451","1","1","Publisher28","PolitiFact","0","Publisher28_23451","23451_Publisher28"
"PolitiFact_Fake_35","23466","1","1","Publisher28","PolitiFact","0","Publisher28_23466","23466_Publisher28"
"PolitiFact_Fake_35","23491","2","1","Publisher28","PolitiFact","0","Publisher28_23491","23491_Publisher28"
"PolitiFact_Fake_35","23533","1","1","Publisher28","PolitiFact","0","Publisher28_23533","23533_Publisher28"
"PolitiFact_Fake_35","23586","1","1","Publisher28","PolitiFact","0","Publisher28_23586","23586_Publisher28"
"PolitiFact_Fake_35","23608","1","1","Publisher28","PolitiFact","0","Publisher28_23608","23608_Publisher28"
"PolitiFact_Fake_35","23630","1","1","Publisher28","PolitiFact","0","Publisher28_23630","23630_Publisher28"
"PolitiFact_Fake_35","23639","2","1","Publisher28","PolitiFact","0","Publisher28_23639","23639_Publisher28"
"PolitiFact_Fake_35","23642","1","1","Publisher28","PolitiFact","0","Publisher28_23642","23642_Publisher28"
"PolitiFact_Fake_35","23657","1","1","Publisher28","PolitiFact","0","Publisher28_23657","23657_Publisher28"
"PolitiFact_Fake_35","23661","1","1","Publisher28","PolitiFact","0","Publisher28_23661","23661_Publisher28"
"PolitiFact_Fake_35","23663","1","1","Publisher28","PolitiFact","0","Publisher28_23663","23663_Publisher28"
"PolitiFact_Fake_35","23671","1","1","Publisher28","PolitiFact","0","Publisher28_23671","23671_Publisher28"
"PolitiFact_Fake_35","23703","1","1","Publisher28","PolitiFact","0","Publisher28_23703","23703_Publisher28"
"PolitiFact_Fake_35","23706","1","1","Publisher28","PolitiFact","0","Publisher28_23706","23706_Publisher28"
"PolitiFact_Fake_35","23725","1","1","Publisher28","PolitiFact","0","Publisher28_23725","23725_Publisher28"
"PolitiFact_Fake_35","23747","2","1","Publisher28","PolitiFact","0","Publisher28_23747","23747_Publisher28"
"PolitiFact_Fake_35","23758","1","1","Publisher28","PolitiFact","0","Publisher28_23758","23758_Publisher28"
"PolitiFact_Fake_35","23764","2","1","Publisher28","PolitiFact","0","Publisher28_23764","23764_Publisher28"
"PolitiFact_Fake_35","23790","1","1","Publisher28","PolitiFact","0","Publisher28_23790","23790_Publisher28"
"PolitiFact_Fake_35","23806","1","1","Publisher28","PolitiFact","0","Publisher28_23806","23806_Publisher28"
"PolitiFact_Fake_35","23815","1","1","Publisher28","PolitiFact","0","Publisher28_23815","23815_Publisher28"
"PolitiFact_Fake_35","23824","2","1","Publisher28","PolitiFact","0","Publisher28_23824","23824_Publisher28"
"PolitiFact_Fake_35","23830","1","1","Publisher28","PolitiFact","0","Publisher28_23830","23830_Publisher28"
"PolitiFact_Fake_35","23862","1","1","Publisher28","PolitiFact","0","Publisher28_23862","23862_Publisher28"
"PolitiFact_Fake_107","7","1","1","Publisher58","PolitiFact","0","Publisher58_7","7_Publisher58"
"PolitiFact_Fake_107","19","1","1","Publisher58","PolitiFact","0","Publisher58_19","19_Publisher58"
"PolitiFact_Fake_107","22","2","1","Publisher58","PolitiFact","0","Publisher58_22","22_Publisher58"
"PolitiFact_Fake_107","51","2","1","Publisher58","PolitiFact","0","Publisher58_51","51_Publisher58"
"PolitiFact_Fake_107","62","1","1","Publisher58","PolitiFact","0","Publisher58_62","62_Publisher58"
"PolitiFact_Fake_107","63","1","1","Publisher58","PolitiFact","0","Publisher58_63","63_Publisher58"
"PolitiFact_Fake_107","79","1","1","Publisher58","PolitiFact","0","Publisher58_79","79_Publisher58"
"PolitiFact_Fake_107","104","1","1","Publisher58","PolitiFact","0","Publisher58_104","104_Publisher58"
"PolitiFact_Fake_107","107","1","1","Publisher58","PolitiFact","0","Publisher58_107","107_Publisher58"
"PolitiFact_Fake_107","112","1","1","Publisher58","PolitiFact","0","Publisher58_112","112_Publisher58"
"PolitiFact_Fake_107","118","1","1","Publisher58","PolitiFact","0","Publisher58_118","118_Publisher58"
"PolitiFact_Fake_107","133","1","1","Publisher58","PolitiFact","0","Publisher58_133","133_Publisher58"
"PolitiFact_Fake_107","139","1","1","Publisher58","PolitiFact","0","Publisher58_139","139_Publisher58"
"PolitiFact_Fake_107","153","1","1","Publisher58","PolitiFact","0","Publisher58_153","153_Publisher58"
"PolitiFact_Fake_107","159","1","1","Publisher58","PolitiFact","0","Publisher58_159","159_Publisher58"
"PolitiFact_Fake_107","169","1","1","Publisher58","PolitiFact","0","Publisher58_169","169_Publisher58"
"PolitiFact_Fake_107","171","1","1","Publisher58","PolitiFact","0","Publisher58_171","171_Publisher58"
"PolitiFact_Fake_107","172","1","1","Publisher58","PolitiFact","0","Publisher58_172","172_Publisher58"
"PolitiFact_Fake_107","177","1","1","Publisher58","PolitiFact","0","Publisher58_177","177_Publisher58"
"PolitiFact_Fake_107","192","2","1","Publisher58","PolitiFact","0","Publisher58_192","192_Publisher58"
"PolitiFact_Fake_107","205","1","1","Publisher58","PolitiFact","0","Publisher58_205","205_Publisher58"
"PolitiFact_Fake_107","214","1","1","Publisher58","PolitiFact","0","Publisher58_214","214_Publisher58"
"PolitiFact_Fake_107","223","1","1","Publisher58","PolitiFact","0","Publisher58_223","223_Publisher58"
"PolitiFact_Fake_107","229","1","1","Publisher58","PolitiFact","0","Publisher58_229","229_Publisher58"
"PolitiFact_Fake_107","231","1","1","Publisher58","PolitiFact","0","Publisher58_231","231_Publisher58"
"PolitiFact_Fake_107","236","1","1","Publisher58","PolitiFact","0","Publisher58_236","236_Publisher58"
"PolitiFact_Fake_107","245","1","1","Publisher58","PolitiFact","0","Publisher58_245","245_Publisher58"
"PolitiFact_Fake_107","273","1","1","Publisher58","PolitiFact","0","Publisher58_273","273_Publisher58"
"PolitiFact_Fake_107","275","2","1","Publisher58","PolitiFact","0","Publisher58_275","275_Publisher58"
"PolitiFact_Fake_107","277","1","1","Publisher58","PolitiFact","0","Publisher58_277","277_Publisher58"
"PolitiFact_Fake_107","290","2","1","Publisher58","PolitiFact","0","Publisher58_290","290_Publisher58"
"PolitiFact_Fake_107","293","1","1","Publisher58","PolitiFact","0","Publisher58_293","293_Publisher58"
"PolitiFact_Fake_107","307","1","1","Publisher58","PolitiFact","0","Publisher58_307","307_Publisher58"
"PolitiFact_Fake_107","309","1","1","Publisher58","PolitiFact","0","Publisher58_309","309_Publisher58"
"PolitiFact_Fake_107","310","1","1","Publisher58","PolitiFact","0","Publisher58_310","310_Publisher58"
"PolitiFact_Fake_107","313","1","1","Publisher58","PolitiFact","0","Publisher58_313","313_Publisher58"
"PolitiFact_Fake_107","323","1","1","Publisher58","PolitiFact","0","Publisher58_323","323_Publisher58"
"PolitiFact_Fake_107","325","1","1","Publisher58","PolitiFact","0","Publisher58_325","325_Publisher58"
"PolitiFact_Fake_107","328","1","1","Publisher58","PolitiFact","0","Publisher58_328","328_Publisher58"
"PolitiFact_Fake_107","355","1","1","Publisher58","PolitiFact","0","Publisher58_355","355_Publisher58"
"PolitiFact_Fake_107","371","1","1","Publisher58","PolitiFact","0","Publisher58_371","371_Publisher58"
"PolitiFact_Fake_107","384","1","1","Publisher58","PolitiFact","0","Publisher58_384","384_Publisher58"
"PolitiFact_Fake_107","385","1","1","Publisher58","PolitiFact","0","Publisher58_385","385_Publisher58"
"PolitiFact_Fake_107","393","1","1","Publisher58","PolitiFact","0","Publisher58_393","393_Publisher58"
"PolitiFact_Fake_107","409","1","1","Publisher58","PolitiFact","0","Publisher58_409","409_Publisher58"
"PolitiFact_Fake_107","420","1","1","Publisher58","PolitiFact","0","Publisher58_420","420_Publisher58"
"PolitiFact_Fake_107","432","1","1","Publisher58","PolitiFact","0","Publisher58_432","432_Publisher58"
"PolitiFact_Fake_107","433","1","1","Publisher58","PolitiFact","0","Publisher58_433","433_Publisher58"
"PolitiFact_Fake_107","439","1","1","Publisher58","PolitiFact","0","Publisher58_439","439_Publisher58"
"PolitiFact_Fake_107","451","1","1","Publisher58","PolitiFact","0","Publisher58_451","451_Publisher58"
"PolitiFact_Fake_107","453","1","1","Publisher58","PolitiFact","0","Publisher58_453","453_Publisher58"
"PolitiFact_Fake_107","456","1","1","Publisher58","PolitiFact","0","Publisher58_456","456_Publisher58"
"PolitiFact_Fake_107","459","1","1","Publisher58","PolitiFact","0","Publisher58_459","459_Publisher58"
"PolitiFact_Fake_107","471","1","1","Publisher58","PolitiFact","0","Publisher58_471","471_Publisher58"
"PolitiFact_Fake_107","472","1","1","Publisher58","PolitiFact","0","Publisher58_472","472_Publisher58"
"PolitiFact_Fake_107","473","2","1","Publisher58","PolitiFact","0","Publisher58_473","473_Publisher58"
"PolitiFact_Fake_107","477","1","1","Publisher58","PolitiFact","0","Publisher58_477","477_Publisher58"
"PolitiFact_Fake_107","484","1","1","Publisher58","PolitiFact","0","Publisher58_484","484_Publisher58"
"PolitiFact_Fake_107","491","1","1","Publisher58","PolitiFact","0","Publisher58_491","491_Publisher58"
"PolitiFact_Fake_107","493","1","1","Publisher58","PolitiFact","0","Publisher58_493","493_Publisher58"
"PolitiFact_Fake_107","496","1","1","Publisher58","PolitiFact","0","Publisher58_496","496_Publisher58"
"PolitiFact_Fake_107","505","1","1","Publisher58","PolitiFact","0","Publisher58_505","505_Publisher58"
"PolitiFact_Fake_107","511","1","1","Publisher58","PolitiFact","0","Publisher58_511","511_Publisher58"
"PolitiFact_Fake_107","528","5","1","Publisher58","PolitiFact","0","Publisher58_528","528_Publisher58"
"PolitiFact_Fake_107","535","1","1","Publisher58","PolitiFact","0","Publisher58_535","535_Publisher58"
"PolitiFact_Fake_107","536","1","1","Publisher58","PolitiFact","0","Publisher58_536","536_Publisher58"
"PolitiFact_Fake_107","549","1","1","Publisher58","PolitiFact","0","Publisher58_549","549_Publisher58"
"PolitiFact_Fake_107","564","1","1","Publisher58","PolitiFact","0","Publisher58_564","564_Publisher58"
"PolitiFact_Fake_107","581","1","1","Publisher58","PolitiFact","0","Publisher58_581","581_Publisher58"
"PolitiFact_Fake_107","589","1","1","Publisher58","PolitiFact","0","Publisher58_589","589_Publisher58"
"PolitiFact_Fake_107","596","1","1","Publisher58","PolitiFact","0","Publisher58_596","596_Publisher58"
"PolitiFact_Fake_107","607","1","1","Publisher58","PolitiFact","0","Publisher58_607","607_Publisher58"
"PolitiFact_Fake_107","614","1","1","Publisher58","PolitiFact","0","Publisher58_614","614_Publisher58"
"PolitiFact_Fake_107","632","1","1","Publisher58","PolitiFact","0","Publisher58_632","632_Publisher58"
"PolitiFact_Fake_107","633","1","1","Publisher58","PolitiFact","0","Publisher58_633","633_Publisher58"
"PolitiFact_Fake_107","650","1","1","Publisher58","PolitiFact","0","Publisher58_650","650_Publisher58"
"PolitiFact_Fake_107","655","1","1","Publisher58","PolitiFact","0","Publisher58_655","655_Publisher58"
"PolitiFact_Fake_107","664","1","1","Publisher58","PolitiFact","0","Publisher58_664","664_Publisher58"
"PolitiFact_Fake_107","676","1","1","Publisher58","PolitiFact","0","Publisher58_676","676_Publisher58"
"PolitiFact_Fake_107","682","1","1","Publisher58","PolitiFact","0","Publisher58_682","682_Publisher58"
"PolitiFact_Fake_107","683","1","1","Publisher58","PolitiFact","0","Publisher58_683","683_Publisher58"
"PolitiFact_Fake_107","686","1","1","Publisher58","PolitiFact","0","Publisher58_686","686_Publisher58"
"PolitiFact_Fake_107","691","1","1","Publisher58","PolitiFact","0","Publisher58_691","691_Publisher58"
"PolitiFact_Fake_107","703","1","1","Publisher58","PolitiFact","0","Publisher58_703","703_Publisher58"
"PolitiFact_Fake_107","717","1","1","Publisher58","PolitiFact","0","Publisher58_717","717_Publisher58"
"PolitiFact_Fake_107","719","1","1","Publisher58","PolitiFact","0","Publisher58_719","719_Publisher58"
"PolitiFact_Fake_107","732","1","1","Publisher58","PolitiFact","0","Publisher58_732","732_Publisher58"
"PolitiFact_Fake_107","765","2","1","Publisher58","PolitiFact","0","Publisher58_765","765_Publisher58"
"PolitiFact_Fake_107","766","1","1","Publisher58","PolitiFact","0","Publisher58_766","766_Publisher58"
"PolitiFact_Fake_107","774","1","1","Publisher58","PolitiFact","0","Publisher58_774","774_Publisher58"
"PolitiFact_Fake_107","780","1","1","Publisher58","PolitiFact","0","Publisher58_780","780_Publisher58"
"PolitiFact_Fake_107","783","1","1","Publisher58","PolitiFact","0","Publisher58_783","783_Publisher58"
"PolitiFact_Fake_107","784","1","1","Publisher58","PolitiFact","0","Publisher58_784","784_Publisher58"
"PolitiFact_Fake_107","807","1","1","Publisher58","PolitiFact","0","Publisher58_807","807_Publisher58"
"PolitiFact_Fake_107","820","1","1","Publisher58","PolitiFact","0","Publisher58_820","820_Publisher58"
"PolitiFact_Fake_107","827","1","1","Publisher58","PolitiFact","0","Publisher58_827","827_Publisher58"
"PolitiFact_Fake_107","831","1","1","Publisher58","PolitiFact","0","Publisher58_831","831_Publisher58"
"PolitiFact_Fake_107","832","1","1","Publisher58","PolitiFact","0","Publisher58_832","832_Publisher58"
"PolitiFact_Fake_107","836","1","1","Publisher58","PolitiFact","0","Publisher58_836","836_Publisher58"
"PolitiFact_Fake_107","848","1","1","Publisher58","PolitiFact","0","Publisher58_848","848_Publisher58"
"PolitiFact_Fake_107","855","2","1","Publisher58","PolitiFact","0","Publisher58_855","855_Publisher58"
"PolitiFact_Fake_107","857","1","1","Publisher58","PolitiFact","0","Publisher58_857","857_Publisher58"
"PolitiFact_Fake_107","869","1","1","Publisher58","PolitiFact","0","Publisher58_869","869_Publisher58"
"PolitiFact_Fake_107","880","1","1","Publisher58","PolitiFact","0","Publisher58_880","880_Publisher58"
"PolitiFact_Fake_107","886","4","1","Publisher58","PolitiFact","0","Publisher58_886","886_Publisher58"
"PolitiFact_Fake_107","901","1","1","Publisher58","PolitiFact","0","Publisher58_901","901_Publisher58"
"PolitiFact_Fake_107","902","1","1","Publisher58","PolitiFact","0","Publisher58_902","902_Publisher58"
"PolitiFact_Fake_107","905","1","1","Publisher58","PolitiFact","0","Publisher58_905","905_Publisher58"
"PolitiFact_Fake_107","909","1","1","Publisher58","PolitiFact","0","Publisher58_909","909_Publisher58"
"PolitiFact_Fake_107","918","1","1","Publisher58","PolitiFact","0","Publisher58_918","918_Publisher58"
"PolitiFact_Fake_107","951","1","1","Publisher58","PolitiFact","0","Publisher58_951","951_Publisher58"
"PolitiFact_Fake_107","953","1","1","Publisher58","PolitiFact","0","Publisher58_953","953_Publisher58"
"PolitiFact_Fake_107","969","1","1","Publisher58","PolitiFact","0","Publisher58_969","969_Publisher58"
"PolitiFact_Fake_107","976","1","1","Publisher58","PolitiFact","0","Publisher58_976","976_Publisher58"
"PolitiFact_Fake_107","988","1","1","Publisher58","PolitiFact","0","Publisher58_988","988_Publisher58"
"PolitiFact_Fake_107","995","1","1","Publisher58","PolitiFact","0","Publisher58_995","995_Publisher58"
"PolitiFact_Fake_107","1007","1","1","Publisher58","PolitiFact","0","Publisher58_1007","1007_Publisher58"
"PolitiFact_Fake_107","1021","2","1","Publisher58","PolitiFact","0","Publisher58_1021","1021_Publisher58"
"PolitiFact_Fake_107","1043","1","1","Publisher58","PolitiFact","0","Publisher58_1043","1043_Publisher58"
"PolitiFact_Fake_107","1049","1","1","Publisher58","PolitiFact","0","Publisher58_1049","1049_Publisher58"
"PolitiFact_Fake_107","1060","1","1","Publisher58","PolitiFact","0","Publisher58_1060","1060_Publisher58"
"PolitiFact_Fake_107","1072","1","1","Publisher58","PolitiFact","0","Publisher58_1072","1072_Publisher58"
"PolitiFact_Fake_107","1081","1","1","Publisher58","PolitiFact","0","Publisher58_1081","1081_Publisher58"
"PolitiFact_Fake_107","1086","1","1","Publisher58","PolitiFact","0","Publisher58_1086","1086_Publisher58"
"PolitiFact_Fake_107","1090","1","1","Publisher58","PolitiFact","0","Publisher58_1090","1090_Publisher58"
"PolitiFact_Fake_107","1101","1","1","Publisher58","PolitiFact","0","Publisher58_1101","1101_Publisher58"
"PolitiFact_Fake_107","1114","1","1","Publisher58","PolitiFact","0","Publisher58_1114","1114_Publisher58"
"PolitiFact_Fake_107","1138","1","1","Publisher58","PolitiFact","0","Publisher58_1138","1138_Publisher58"
"PolitiFact_Fake_107","1154","1","1","Publisher58","PolitiFact","0","Publisher58_1154","1154_Publisher58"
"PolitiFact_Fake_107","1157","1","1","Publisher58","PolitiFact","0","Publisher58_1157","1157_Publisher58"
"PolitiFact_Fake_107","1158","1","1","Publisher58","PolitiFact","0","Publisher58_1158","1158_Publisher58"
"PolitiFact_Fake_107","1163","1","1","Publisher58","PolitiFact","0","Publisher58_1163","1163_Publisher58"
"PolitiFact_Fake_107","1164","1","1","Publisher58","PolitiFact","0","Publisher58_1164","1164_Publisher58"
"PolitiFact_Fake_107","1166","2","1","Publisher58","PolitiFact","0","Publisher58_1166","1166_Publisher58"
"PolitiFact_Fake_107","1173","1","1","Publisher58","PolitiFact","0","Publisher58_1173","1173_Publisher58"
"PolitiFact_Fake_107","1184","1","1","Publisher58","PolitiFact","0","Publisher58_1184","1184_Publisher58"
"PolitiFact_Fake_107","1192","1","1","Publisher58","PolitiFact","0","Publisher58_1192","1192_Publisher58"
"PolitiFact_Fake_107","1195","1","1","Publisher58","PolitiFact","0","Publisher58_1195","1195_Publisher58"
"PolitiFact_Fake_107","1212","2","1","Publisher58","PolitiFact","0","Publisher58_1212","1212_Publisher58"
"PolitiFact_Fake_107","1220","2","1","Publisher58","PolitiFact","0","Publisher58_1220","1220_Publisher58"
"PolitiFact_Fake_107","1222","1","1","Publisher58","PolitiFact","0","Publisher58_1222","1222_Publisher58"
"PolitiFact_Fake_107","1223","1","1","Publisher58","PolitiFact","0","Publisher58_1223","1223_Publisher58"
"PolitiFact_Fake_107","1246","1","1","Publisher58","PolitiFact","0","Publisher58_1246","1246_Publisher58"
"PolitiFact_Fake_107","1250","1","1","Publisher58","PolitiFact","0","Publisher58_1250","1250_Publisher58"
"PolitiFact_Fake_107","1252","1","1","Publisher58","PolitiFact","0","Publisher58_1252","1252_Publisher58"
"PolitiFact_Fake_107","1253","1","1","Publisher58","PolitiFact","0","Publisher58_1253","1253_Publisher58"
"PolitiFact_Fake_107","1273","1","1","Publisher58","PolitiFact","0","Publisher58_1273","1273_Publisher58"
"PolitiFact_Fake_107","1293","1","1","Publisher58","PolitiFact","0","Publisher58_1293","1293_Publisher58"
"PolitiFact_Fake_107","1296","1","1","Publisher58","PolitiFact","0","Publisher58_1296","1296_Publisher58"
"PolitiFact_Fake_107","1304","1","1","Publisher58","PolitiFact","0","Publisher58_1304","1304_Publisher58"
"PolitiFact_Fake_107","1312","1","1","Publisher58","PolitiFact","0","Publisher58_1312","1312_Publisher58"
"PolitiFact_Fake_107","1317","1","1","Publisher58","PolitiFact","0","Publisher58_1317","1317_Publisher58"
"PolitiFact_Fake_107","1320","1","1","Publisher58","PolitiFact","0","Publisher58_1320","1320_Publisher58"
"PolitiFact_Fake_107","1324","1","1","Publisher58","PolitiFact","0","Publisher58_1324","1324_Publisher58"
"PolitiFact_Fake_107","1339","1","1","Publisher58","PolitiFact","0","Publisher58_1339","1339_Publisher58"
"PolitiFact_Fake_107","1345","1","1","Publisher58","PolitiFact","0","Publisher58_1345","1345_Publisher58"
"PolitiFact_Fake_107","1354","1","1","Publisher58","PolitiFact","0","Publisher58_1354","1354_Publisher58"
"PolitiFact_Fake_107","1355","1","1","Publisher58","PolitiFact","0","Publisher58_1355","1355_Publisher58"
"PolitiFact_Fake_107","1358","1","1","Publisher58","PolitiFact","0","Publisher58_1358","1358_Publisher58"
"PolitiFact_Fake_107","1359","1","1","Publisher58","PolitiFact","0","Publisher58_1359","1359_Publisher58"
"PolitiFact_Fake_107","1378","1","1","Publisher58","PolitiFact","0","Publisher58_1378","1378_Publisher58"
"PolitiFact_Fake_107","1380","1","1","Publisher58","PolitiFact","0","Publisher58_1380","1380_Publisher58"
"PolitiFact_Fake_107","1383","1","1","Publisher58","PolitiFact","0","Publisher58_1383","1383_Publisher58"
"PolitiFact_Fake_107","1385","1","1","Publisher58","PolitiFact","0","Publisher58_1385","1385_Publisher58"
"PolitiFact_Fake_107","1389","1","1","Publisher58","PolitiFact","0","Publisher58_1389","1389_Publisher58"
"PolitiFact_Fake_107","1405","1","1","Publisher58","PolitiFact","0","Publisher58_1405","1405_Publisher58"
"PolitiFact_Fake_107","1409","1","1","Publisher58","PolitiFact","0","Publisher58_1409","1409_Publisher58"
"PolitiFact_Fake_107","1411","1","1","Publisher58","PolitiFact","0","Publisher58_1411","1411_Publisher58"
"PolitiFact_Fake_107","1416","1","1","Publisher58","PolitiFact","0","Publisher58_1416","1416_Publisher58"
"PolitiFact_Fake_107","1420","1","1","Publisher58","PolitiFact","0","Publisher58_1420","1420_Publisher58"
"PolitiFact_Fake_107","1421","10","1","Publisher58","PolitiFact","0","Publisher58_1421","1421_Publisher58"
"PolitiFact_Fake_107","1428","1","1","Publisher58","PolitiFact","0","Publisher58_1428","1428_Publisher58"
"PolitiFact_Fake_107","1433","1","1","Publisher58","PolitiFact","0","Publisher58_1433","1433_Publisher58"
"PolitiFact_Fake_107","1439","1","1","Publisher58","PolitiFact","0","Publisher58_1439","1439_Publisher58"
"PolitiFact_Fake_107","1441","1","1","Publisher58","PolitiFact","0","Publisher58_1441","1441_Publisher58"
"PolitiFact_Fake_107","1455","1","1","Publisher58","PolitiFact","0","Publisher58_1455","1455_Publisher58"
"PolitiFact_Fake_107","1473","1","1","Publisher58","PolitiFact","0","Publisher58_1473","1473_Publisher58"
"PolitiFact_Fake_107","1479","1","1","Publisher58","PolitiFact","0","Publisher58_1479","1479_Publisher58"
"PolitiFact_Fake_107","1480","2","1","Publisher58","PolitiFact","0","Publisher58_1480","1480_Publisher58"
"PolitiFact_Fake_107","1503","1","1","Publisher58","PolitiFact","0","Publisher58_1503","1503_Publisher58"
"PolitiFact_Fake_107","1504","1","1","Publisher58","PolitiFact","0","Publisher58_1504","1504_Publisher58"
"PolitiFact_Fake_107","1515","1","1","Publisher58","PolitiFact","0","Publisher58_1515","1515_Publisher58"
"PolitiFact_Fake_107","1516","1","1","Publisher58","PolitiFact","0","Publisher58_1516","1516_Publisher58"
"PolitiFact_Fake_107","1536","1","1","Publisher58","PolitiFact","0","Publisher58_1536","1536_Publisher58"
"PolitiFact_Fake_107","1539","1","1","Publisher58","PolitiFact","0","Publisher58_1539","1539_Publisher58"
"PolitiFact_Fake_107","1541","1","1","Publisher58","PolitiFact","0","Publisher58_1541","1541_Publisher58"
"PolitiFact_Fake_107","1552","1","1","Publisher58","PolitiFact","0","Publisher58_1552","1552_Publisher58"
"PolitiFact_Fake_107","1557","1","1","Publisher58","PolitiFact","0","Publisher58_1557","1557_Publisher58"
"PolitiFact_Fake_107","1568","1","1","Publisher58","PolitiFact","0","Publisher58_1568","1568_Publisher58"
"PolitiFact_Fake_107","1574","1","1","Publisher58","PolitiFact","0","Publisher58_1574","1574_Publisher58"
"PolitiFact_Fake_107","1578","1","1","Publisher58","PolitiFact","0","Publisher58_1578","1578_Publisher58"
"PolitiFact_Fake_107","1586","1","1","Publisher58","PolitiFact","0","Publisher58_1586","1586_Publisher58"
"PolitiFact_Fake_107","1604","1","1","Publisher58","PolitiFact","0","Publisher58_1604","1604_Publisher58"
"PolitiFact_Fake_107","1606","1","1","Publisher58","PolitiFact","0","Publisher58_1606","1606_Publisher58"
"PolitiFact_Fake_107","1611","1","1","Publisher58","PolitiFact","0","Publisher58_1611","1611_Publisher58"
"PolitiFact_Fake_107","1615","1","1","Publisher58","PolitiFact","0","Publisher58_1615","1615_Publisher58"
"PolitiFact_Fake_107","1620","1","1","Publisher58","PolitiFact","0","Publisher58_1620","1620_Publisher58"
"PolitiFact_Fake_107","1623","1","1","Publisher58","PolitiFact","0","Publisher58_1623","1623_Publisher58"
