"NewsID","UserID","Num","Annotation","PublisherID","FactChecker","PubCred","naiveUserCred","NewPublisherID"
"PolitiFact_Fake_107","1997","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_1997"
"PolitiFact_Fake_107","1998","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_1998"
"PolitiFact_Fake_107","2002","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2002"
"PolitiFact_Fake_107","2018","2","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2018"
"PolitiFact_Fake_107","2029","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2029"
"PolitiFact_Fake_107","2036","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2036"
"PolitiFact_Fake_107","2040","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2040"
"PolitiFact_Fake_107","2041","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2041"
"PolitiFact_Fake_107","2055","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2055"
"PolitiFact_Fake_107","2060","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2060"
"PolitiFact_Fake_107","2066","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2066"
"PolitiFact_Fake_107","2067","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2067"
"PolitiFact_Fake_107","2072","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2072"
"PolitiFact_Fake_107","2073","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2073"
"PolitiFact_Fake_107","2075","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2075"
"PolitiFact_Fake_107","2087","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2087"
"PolitiFact_Fake_107","2153","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2153"
"PolitiFact_Fake_107","2158","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2158"
"PolitiFact_Fake_107","2173","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2173"
"PolitiFact_Fake_107","2185","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2185"
"PolitiFact_Fake_107","2189","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2189"
"PolitiFact_Fake_107","2193","3","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2193"
"PolitiFact_Fake_107","2198","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2198"
"PolitiFact_Fake_107","2200","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2200"
"PolitiFact_Fake_107","2201","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2201"
"PolitiFact_Fake_107","2203","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2203"
"PolitiFact_Fake_107","2211","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2211"
"PolitiFact_Fake_107","2212","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2212"
"PolitiFact_Fake_107","2231","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2231"
"PolitiFact_Fake_107","2266","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2266"
"PolitiFact_Fake_107","2285","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2285"
"PolitiFact_Fake_107","2306","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2306"
"PolitiFact_Fake_107","2307","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2307"
"PolitiFact_Fake_107","2309","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2309"
"PolitiFact_Fake_107","2311","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2311"
"PolitiFact_Fake_107","2320","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2320"
"PolitiFact_Fake_107","2322","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2322"
"PolitiFact_Fake_107","2334","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2334"
"PolitiFact_Fake_107","2338","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2338"
"PolitiFact_Fake_107","2343","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2343"
"PolitiFact_Fake_107","2354","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2354"
"PolitiFact_Fake_107","2359","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2359"
"PolitiFact_Fake_107","2366","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2366"
"PolitiFact_Fake_107","2368","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2368"
"PolitiFact_Fake_107","2371","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2371"
"PolitiFact_Fake_107","2381","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2381"
"PolitiFact_Fake_107","2399","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2399"
"PolitiFact_Fake_107","2408","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2408"
"PolitiFact_Fake_107","2421","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2421"
"PolitiFact_Fake_107","2428","2","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2428"
"PolitiFact_Fake_107","2435","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2435"
"PolitiFact_Fake_107","2444","3","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2444"
"PolitiFact_Fake_107","2448","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2448"
"PolitiFact_Fake_107","2462","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2462"
"PolitiFact_Fake_107","2469","14","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2469"
"PolitiFact_Fake_107","2472","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2472"
"PolitiFact_Fake_107","2476","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2476"
"PolitiFact_Fake_107","2481","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2481"
"PolitiFact_Fake_107","2488","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2488"
"PolitiFact_Fake_107","2509","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2509"
"PolitiFact_Fake_107","2521","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2521"
"PolitiFact_Fake_107","2525","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2525"
"PolitiFact_Fake_107","2531","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2531"
"PolitiFact_Fake_107","2547","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2547"
"PolitiFact_Fake_107","2548","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2548"
"PolitiFact_Fake_107","2550","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2550"
"PolitiFact_Fake_107","2554","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2554"
"PolitiFact_Fake_107","2561","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2561"
"PolitiFact_Fake_107","2570","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2570"
"PolitiFact_Fake_107","2580","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2580"
"PolitiFact_Fake_107","2592","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2592"
"PolitiFact_Fake_107","2594","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2594"
"PolitiFact_Fake_107","2597","2","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2597"
"PolitiFact_Fake_107","2602","2","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2602"
"PolitiFact_Fake_107","2622","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2622"
"PolitiFact_Fake_107","2634","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2634"
"PolitiFact_Fake_107","2638","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2638"
"PolitiFact_Fake_107","2639","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2639"
"PolitiFact_Fake_107","2642","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2642"
"PolitiFact_Fake_107","2648","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2648"
"PolitiFact_Fake_107","2650","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2650"
"PolitiFact_Fake_107","2651","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2651"
"PolitiFact_Fake_107","2663","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2663"
"PolitiFact_Fake_107","2666","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2666"
"PolitiFact_Fake_107","2672","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2672"
"PolitiFact_Fake_107","2688","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2688"
"PolitiFact_Fake_107","2702","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2702"
"PolitiFact_Fake_107","2706","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2706"
"PolitiFact_Fake_107","2710","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2710"
"PolitiFact_Fake_107","2712","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2712"
"PolitiFact_Fake_107","2713","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2713"
"PolitiFact_Fake_107","2732","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2732"
"PolitiFact_Fake_107","2733","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2733"
"PolitiFact_Fake_107","2739","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2739"
"PolitiFact_Fake_107","2761","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2761"
"PolitiFact_Fake_107","2763","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2763"
"PolitiFact_Fake_107","2784","2","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2784"
"PolitiFact_Fake_107","2792","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2792"
"PolitiFact_Fake_107","2795","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2795"
"PolitiFact_Fake_107","2796","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2796"
"PolitiFact_Fake_107","2797","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2797"
"PolitiFact_Fake_107","2802","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2802"
"PolitiFact_Fake_107","2803","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2803"
"PolitiFact_Fake_107","2809","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2809"
"PolitiFact_Fake_107","2810","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2810"
"PolitiFact_Fake_107","2824","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2824"
"PolitiFact_Fake_107","2838","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2838"
"PolitiFact_Fake_107","2839","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2839"
"PolitiFact_Fake_107","2845","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2845"
"PolitiFact_Fake_107","2858","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2858"
"PolitiFact_Fake_107","2861","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2861"
"PolitiFact_Fake_107","2894","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2894"
"PolitiFact_Fake_107","2898","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2898"
"PolitiFact_Fake_107","2909","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2909"
"PolitiFact_Fake_107","2922","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2922"
"PolitiFact_Fake_107","2933","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2933"
"PolitiFact_Fake_107","2934","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2934"
"PolitiFact_Fake_107","2940","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2940"
"PolitiFact_Fake_107","2942","3","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2942"
"PolitiFact_Fake_107","2959","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2959"
"PolitiFact_Fake_107","2960","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2960"
"PolitiFact_Fake_107","2963","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2963"
"PolitiFact_Fake_107","2974","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_2974"
"PolitiFact_Fake_107","3003","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3003"
"PolitiFact_Fake_107","3004","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3004"
"PolitiFact_Fake_107","3005","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3005"
"PolitiFact_Fake_107","3011","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3011"
"PolitiFact_Fake_107","3040","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3040"
"PolitiFact_Fake_107","3041","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3041"
"PolitiFact_Fake_107","3044","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3044"
"PolitiFact_Fake_107","3048","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3048"
"PolitiFact_Fake_107","3053","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3053"
"PolitiFact_Fake_107","3061","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3061"
"PolitiFact_Fake_107","3083","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3083"
"PolitiFact_Fake_107","3093","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3093"
"PolitiFact_Fake_107","3094","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3094"
"PolitiFact_Fake_107","3100","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3100"
"PolitiFact_Fake_107","3105","15","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3105"
"PolitiFact_Fake_107","3124","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3124"
"PolitiFact_Fake_107","3127","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3127"
"PolitiFact_Fake_107","3130","2","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3130"
"PolitiFact_Fake_107","3132","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3132"
"PolitiFact_Fake_107","3137","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3137"
"PolitiFact_Fake_107","3138","1","1","Publisher58","PolitiFact","0","0.5","PolitiFact_Fake_107_Publisher58_3138"
"PolitiFact_Fake_107","3143","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3143"
"PolitiFact_Fake_107","3153","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3153"
"PolitiFact_Fake_107","3160","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3160"
"PolitiFact_Fake_107","3162","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3162"
"PolitiFact_Fake_107","3178","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3178"
"PolitiFact_Fake_107","3190","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3190"
"PolitiFact_Fake_107","3191","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3191"
"PolitiFact_Fake_107","3195","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3195"
"PolitiFact_Fake_107","3196","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3196"
"PolitiFact_Fake_107","3229","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3229"
"PolitiFact_Fake_107","3232","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3232"
"PolitiFact_Fake_107","3243","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3243"
"PolitiFact_Fake_107","3264","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3264"
"PolitiFact_Fake_107","3272","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3272"
"PolitiFact_Fake_107","3277","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3277"
"PolitiFact_Fake_107","3280","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3280"
"PolitiFact_Fake_107","3288","2","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3288"
"PolitiFact_Fake_107","3291","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3291"
"PolitiFact_Fake_107","3292","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3292"
"PolitiFact_Fake_107","3299","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3299"
"PolitiFact_Fake_107","3307","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3307"
"PolitiFact_Fake_107","3310","2","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3310"
"PolitiFact_Fake_107","3332","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3332"
"PolitiFact_Fake_107","3335","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3335"
"PolitiFact_Fake_107","3340","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3340"
"PolitiFact_Fake_107","3345","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3345"
"PolitiFact_Fake_107","3346","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3346"
"PolitiFact_Fake_107","3351","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3351"
"PolitiFact_Fake_107","3364","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3364"
"PolitiFact_Fake_107","3376","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3376"
"PolitiFact_Fake_107","3378","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3378"
"PolitiFact_Fake_107","3403","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3403"
"PolitiFact_Fake_107","3409","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3409"
"PolitiFact_Fake_107","3421","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3421"
"PolitiFact_Fake_107","3432","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3432"
"PolitiFact_Fake_107","3433","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3433"
"PolitiFact_Fake_107","3440","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3440"
"PolitiFact_Fake_107","3454","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3454"
"PolitiFact_Fake_107","3459","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3459"
"PolitiFact_Fake_107","3464","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3464"
"PolitiFact_Fake_107","3466","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3466"
"PolitiFact_Fake_107","3468","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3468"
"PolitiFact_Fake_107","3469","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3469"
"PolitiFact_Fake_107","3476","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3476"
"PolitiFact_Fake_107","3487","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3487"
"PolitiFact_Fake_107","3505","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3505"
"PolitiFact_Fake_107","3526","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3526"
"PolitiFact_Fake_107","3532","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3532"
"PolitiFact_Fake_107","3543","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3543"
"PolitiFact_Fake_107","3551","2","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3551"
"PolitiFact_Fake_107","3564","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3564"
"PolitiFact_Fake_107","3571","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3571"
"PolitiFact_Fake_107","3580","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3580"
"PolitiFact_Fake_107","3584","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3584"
"PolitiFact_Fake_107","3602","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3602"
"PolitiFact_Fake_107","3604","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3604"
"PolitiFact_Fake_107","3615","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3615"
"PolitiFact_Fake_107","3623","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3623"
"PolitiFact_Fake_107","3646","2","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3646"
"PolitiFact_Fake_107","3649","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3649"
"PolitiFact_Fake_107","3653","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3653"
"PolitiFact_Fake_107","3660","2","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3660"
"PolitiFact_Fake_107","3661","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3661"
"PolitiFact_Fake_107","3664","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3664"
"PolitiFact_Fake_107","3673","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3673"
"PolitiFact_Fake_107","3682","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3682"
"PolitiFact_Fake_107","3685","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3685"
"PolitiFact_Fake_107","3702","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3702"
"PolitiFact_Fake_107","3720","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3720"
"PolitiFact_Fake_107","3725","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3725"
"PolitiFact_Fake_107","3734","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3734"
"PolitiFact_Fake_107","3743","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3743"
"PolitiFact_Fake_107","3745","1","1","Publisher58","PolitiFact","0","0.5","PolitiFact_Fake_107_Publisher58_3745"
"PolitiFact_Fake_107","3762","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3762"
"PolitiFact_Fake_107","3767","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3767"
"PolitiFact_Fake_107","3780","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3780"
"PolitiFact_Fake_107","3781","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3781"
"PolitiFact_Fake_107","3782","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3782"
"PolitiFact_Fake_107","3784","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3784"
"PolitiFact_Fake_107","3798","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3798"
"PolitiFact_Fake_107","3807","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3807"
"PolitiFact_Fake_107","3811","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3811"
"PolitiFact_Fake_107","3829","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3829"
"PolitiFact_Fake_107","3837","1","1","Publisher58","PolitiFact","0","1","PolitiFact_Fake_107_Publisher58_3837"
