NewsID,SharedByUser,user_atom
BuzzFeed_Real_42,User1451,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3908
BuzzFeed_Real_21,User1451,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3908
BuzzFeed_Real_77,User1451,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3908
BuzzFeed_Fake_90,User2782,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3909
BuzzFeed_Fake_33,User2780,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3910
BuzzFeed_Fake_59,User12721,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3911
BuzzFeed_Real_42,User12721,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3911
BuzzFeed_Real_16,User12720,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3912
BuzzFeed_Real_82,User12723,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3913
BuzzFeed_Real_17,User12722,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3914
BuzzFeed_Fake_18,User12714,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3915
BuzzFeed_Real_45,User1469,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3916
BuzzFeed_Real_32,User12713,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3917
BuzzFeed_Real_66,User1467,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3918
BuzzFeed_Real_73,User1467,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3918
BuzzFeed_Real_23,User1467,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3918
BuzzFeed_Real_45,User1467,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3918
BuzzFeed_Real_57,User1467,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3918
BuzzFeed_Real_64,User1467,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3918
BuzzFeed_Real_73,User12716,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3919
BuzzFeed_Real_6,User2798,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3920
BuzzFeed_Fake_62,User1468,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3921
BuzzFeed_Fake_51,User2799,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3922
BuzzFeed_Fake_49,User12715,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3923
BuzzFeed_Fake_46,User2796,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3924
BuzzFeed_Fake_62,User12718,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3925
BuzzFeed_Real_50,User12718,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3925
BuzzFeed_Real_23,User1465,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3926
BuzzFeed_Real_45,User1465,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3926
BuzzFeed_Real_64,User1465,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3926
BuzzFeed_Real_46,User1466,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3927
BuzzFeed_Fake_21,User2797,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3928
BuzzFeed_Real_45,User12717,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3929
BuzzFeed_Real_87,User1463,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3930
BuzzFeed_Real_23,User2794,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3931
BuzzFeed_Real_45,User2794,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3931
BuzzFeed_Real_64,User2794,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3931
BuzzFeed_Fake_2,User12719,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3932
BuzzFeed_Real_56,User1464,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3933
BuzzFeed_Real_45,User2795,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3934
BuzzFeed_Fake_90,User1461,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3935
BuzzFeed_Fake_50,User1461,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3935
BuzzFeed_Fake_51,User2792,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3936
BuzzFeed_Fake_49,User2793,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3937
BuzzFeed_Real_21,User1462,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3938
BuzzFeed_Real_32,User2790,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3939
BuzzFeed_Real_32,User1460,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3940
BuzzFeed_Real_91,User2791,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3941
BuzzFeed_Real_29,User1478,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3942
BuzzFeed_Fake_2,User1479,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3943
BuzzFeed_Real_32,User1476,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3944
BuzzFeed_Real_46,User1474,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3945
BuzzFeed_Fake_36,User1475,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3946
BuzzFeed_Fake_48,User1472,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3947
BuzzFeed_Fake_49,User1472,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3947
BuzzFeed_Real_41,User1472,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3947
BuzzFeed_Fake_62,User1472,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3947
BuzzFeed_Real_21,User1472,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3947
BuzzFeed_Real_15,User1472,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3947
BuzzFeed_Real_10,User1472,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3947
BuzzFeed_Real_72,User1472,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3947
BuzzFeed_Real_42,User1472,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3947
BuzzFeed_Real_45,User1473,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3948
BuzzFeed_Fake_2,User1470,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3949
BuzzFeed_Fake_4,User1470,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3949
BuzzFeed_Real_77,User1470,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3949
BuzzFeed_Fake_49,User1471,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3950
BuzzFeed_Fake_2,User12701,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3951
BuzzFeed_Real_34,User12700,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3952
BuzzFeed_Real_51,User12700,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3952
BuzzFeed_Real_87,User1489,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3953
BuzzFeed_Fake_77,User1487,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3954
BuzzFeed_Real_46,User1488,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3955
BuzzFeed_Real_72,User1488,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3955
BuzzFeed_Real_45,User1488,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3955
BuzzFeed_Real_91,User1485,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3956
BuzzFeed_Fake_47,User1486,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3957
BuzzFeed_Fake_18,User1483,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3958
BuzzFeed_Fake_90,User1483,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3958
BuzzFeed_Fake_49,User1484,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3959
BuzzFeed_Fake_2,User1484,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3959
BuzzFeed_Real_42,User1481,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3960
BuzzFeed_Fake_86,User1482,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3961
BuzzFeed_Fake_62,User1480,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3962
BuzzFeed_Fake_49,User1498,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3963
BuzzFeed_Real_56,User1499,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3964
BuzzFeed_Fake_59,User1496,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3965
BuzzFeed_Real_32,User1497,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3966
BuzzFeed_Real_23,User1494,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3967
BuzzFeed_Real_16,User1495,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3968
BuzzFeed_Real_46,User1492,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3969
BuzzFeed_Fake_50,User1492,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3969
BuzzFeed_Fake_62,User1493,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3970
BuzzFeed_Fake_24,User1490,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3971
BuzzFeed_Real_87,User1491,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3972
BuzzFeed_Fake_9,User12790,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3973
BuzzFeed_Fake_57,User12792,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3974
BuzzFeed_Real_72,User11460,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3975
BuzzFeed_Real_66,User10130,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3976
BuzzFeed_Real_73,User10130,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3976
BuzzFeed_Real_57,User10130,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3976
BuzzFeed_Real_64,User10130,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3976
BuzzFeed_Real_45,User10130,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3976
BuzzFeed_Fake_71,User11461,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3977
BuzzFeed_Fake_82,User11461,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3977
BuzzFeed_Fake_89,User11461,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3977
BuzzFeed_Fake_41,User11461,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3977
BuzzFeed_Real_72,User12791,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3978
BuzzFeed_Fake_62,User11462,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3979
BuzzFeed_Fake_90,User12794,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3980
BuzzFeed_Real_45,User10131,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3981
BuzzFeed_Real_23,User10131,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3981
BuzzFeed_Real_64,User10131,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3981
BuzzFeed_Fake_71,User10132,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3982
BuzzFeed_Fake_34,User12793,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3983
BuzzFeed_Real_32,User12793,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3983
BuzzFeed_Real_6,User11463,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3984
BuzzFeed_Fake_24,User10133,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3985
BuzzFeed_Fake_4,User10133,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3985
BuzzFeed_Fake_4,User11464,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3986
BuzzFeed_Fake_90,User12796,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3987
BuzzFeed_Fake_2,User12795,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3988
BuzzFeed_Fake_47,User12795,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3988
BuzzFeed_Fake_80,User12795,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3988
BuzzFeed_Fake_19,User12795,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3988
BuzzFeed_Fake_77,User12795,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3988
BuzzFeed_Fake_57,User12795,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3988
BuzzFeed_Fake_89,User12795,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3988
BuzzFeed_Real_45,User10134,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3989
BuzzFeed_Real_87,User11465,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3990
BuzzFeed_Fake_2,User11466,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3991
BuzzFeed_Fake_34,User12798,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3992
BuzzFeed_Real_23,User10135,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3993
BuzzFeed_Real_45,User10135,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3993
BuzzFeed_Real_64,User10135,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3993
BuzzFeed_Fake_77,User10136,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3994
BuzzFeed_Real_45,User11467,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3995
BuzzFeed_Real_87,User12797,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3996
BuzzFeed_Fake_47,User10137,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3997
BuzzFeed_Fake_2,User11468,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3998
BuzzFeed_Fake_89,User10138,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3999
BuzzFeed_Fake_15,User10138,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3999
BuzzFeed_Fake_7,User10138,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA3999
BuzzFeed_Real_91,User11469,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4000
BuzzFeed_Real_45,User12799,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4001
BuzzFeed_Fake_59,User10128,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4002
BuzzFeed_Fake_62,User11459,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4003
BuzzFeed_Fake_62,User10129,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4004
BuzzFeed_Fake_80,User11470,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4005
BuzzFeed_Fake_90,User11470,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4005
BuzzFeed_Real_87,User10140,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4006
BuzzFeed_Real_72,User11471,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4007
BuzzFeed_Fake_33,User10141,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4008
BuzzFeed_Fake_34,User11472,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4009
BuzzFeed_Fake_18,User10142,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4010
BuzzFeed_Real_87,User11473,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4011
BuzzFeed_Fake_39,User10143,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4012
BuzzFeed_Fake_78,User10143,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4012
BuzzFeed_Fake_13,User10143,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4012
BuzzFeed_Fake_77,User10143,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4012
BuzzFeed_Real_67,User10143,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4012
BuzzFeed_Fake_63,User11474,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4013
BuzzFeed_Real_6,User11474,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4013
BuzzFeed_Fake_80,User11475,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4014
BuzzFeed_Real_10,User10144,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4015
BuzzFeed_Fake_72,User10145,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4016
BuzzFeed_Fake_89,User10145,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4016
BuzzFeed_Real_64,User11476,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4017
BuzzFeed_Real_13,User10146,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4018
BuzzFeed_Real_91,User11477,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4019
BuzzFeed_Fake_80,User11478,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4020
BuzzFeed_Real_32,User10147,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4021
BuzzFeed_Real_56,User10148,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4022
BuzzFeed_Real_6,User11479,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4023
BuzzFeed_Fake_89,User10149,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4024
BuzzFeed_Real_87,User10139,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4025
BuzzFeed_Real_32,User12770,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4026
BuzzFeed_Real_72,User11440,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4027
BuzzFeed_Real_70,User12772,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4028
BuzzFeed_Real_89,User12772,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4028
BuzzFeed_Fake_7,User10110,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4029
BuzzFeed_Fake_15,User10110,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4029
BuzzFeed_Fake_24,User11441,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4030
BuzzFeed_Fake_62,User12771,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4031
BuzzFeed_Real_42,User10111,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4032
BuzzFeed_Real_72,User11442,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4033
BuzzFeed_Real_72,User12774,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4034
BuzzFeed_Fake_49,User10112,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4035
BuzzFeed_Real_10,User11443,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4036
BuzzFeed_Real_45,User12773,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4037
BuzzFeed_Fake_29,User10113,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4038
BuzzFeed_Fake_2,User10113,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4038
BuzzFeed_Fake_53,User10113,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4038
BuzzFeed_Fake_2,User12776,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4039
BuzzFeed_Real_45,User11444,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4040
BuzzFeed_Fake_4,User12775,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4041
BuzzFeed_Real_32,User10114,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4042
BuzzFeed_Real_87,User11445,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4043
BuzzFeed_Fake_35,User11446,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4044
BuzzFeed_Fake_34,User12778,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4045
BuzzFeed_Real_45,User10115,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4046
BuzzFeed_Fake_62,User10116,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4047
BuzzFeed_Fake_62,User11447,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4048
BuzzFeed_Real_91,User12777,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4049
BuzzFeed_Real_46,User10106,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4050
BuzzFeed_Real_44,User10106,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4050
BuzzFeed_Fake_59,User12769,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4051
BuzzFeed_Real_6,User11437,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4052
BuzzFeed_Fake_2,User11438,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4053
BuzzFeed_Real_32,User10107,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4054
BuzzFeed_Real_78,User12768,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4055
BuzzFeed_Fake_89,User10108,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4056
BuzzFeed_Fake_4,User11439,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4057
BuzzFeed_Real_87,User10109,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4058
BuzzFeed_Real_46,User12781,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4059
BuzzFeed_Real_12,User11450,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4061
BuzzFeed_Real_46,User11450,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4061
BuzzFeed_Real_81,User11450,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4061
BuzzFeed_Real_18,User11450,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4061
BuzzFeed_Real_27,User11450,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4061
BuzzFeed_Real_20,User11450,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4061
BuzzFeed_Real_49,User11450,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4061
BuzzFeed_Real_65,User11450,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4061
BuzzFeed_Real_25,User11450,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4061
BuzzFeed_Real_52,User11450,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4061
BuzzFeed_Real_72,User11450,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4061
BuzzFeed_Real_70,User11450,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4061
BuzzFeed_Real_77,User11450,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4061
BuzzFeed_Real_87,User11450,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4061
BuzzFeed_Real_69,User11450,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4061
BuzzFeed_Real_89,User11450,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4061
BuzzFeed_Fake_24,User12780,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4062
BuzzFeed_Fake_49,User12780,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4062
BuzzFeed_Fake_4,User10120,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4063
BuzzFeed_Fake_62,User11451,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4064
BuzzFeed_Real_87,User11451,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4064
BuzzFeed_Fake_2,User12783,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4065
BuzzFeed_Fake_4,User10121,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4066
BuzzFeed_Fake_89,User11452,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4067
BuzzFeed_Fake_59,User12782,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4068
BuzzFeed_Fake_62,User12782,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4068
BuzzFeed_Real_87,User10122,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4069
BuzzFeed_Real_45,User11453,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4070
BuzzFeed_Real_58,User12785,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4071
BuzzFeed_Fake_36,User10123,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4072
BuzzFeed_Real_87,User11454,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4073
BuzzFeed_Real_56,User11454,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4073
BuzzFeed_Real_87,User12784,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4074
BuzzFeed_Fake_2,User11455,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4075
BuzzFeed_Fake_49,User11455,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4075
BuzzFeed_Real_45,User10124,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4076
BuzzFeed_Real_72,User12787,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4077
BuzzFeed_Real_87,User12787,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4077
BuzzFeed_Fake_49,User10125,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4078
BuzzFeed_Real_34,User11456,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4079
BuzzFeed_Real_46,User11456,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4079
BuzzFeed_Real_50,User11456,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4079
BuzzFeed_Fake_49,User12786,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4080
BuzzFeed_Fake_4,User11457,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4081
BuzzFeed_Fake_52,User11457,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4081
BuzzFeed_Fake_22,User11457,https://github.com/tibonto/Doc-BIAS/RandomVariableAtom/RVA4081
