id,name,subClassOf,Model,Dataset,Fold_number,fold_id,value
OBS2032,"USERSHARE(BuzzFeed_Fake_76,2190)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2033,"USERSHARE(BuzzFeed_Fake_62,2180)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2034,"USERSHARE(BuzzFeed_Fake_33,2190)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2035,"USERSHARE(BuzzFeed_Real_34,2188)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2036,"USERSHARE(BuzzFeed_Fake_24,2191)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2037,"USERSHARE(BuzzFeed_Fake_62,2196)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2038,"USERSHARE(BuzzFeed_Fake_18,2198)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2039,"USERSHARE(BuzzFeed_Fake_14,2195)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2040,"USERSHARE(BuzzFeed_Fake_63,2171)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2041,"USERSHARE(BuzzFeed_Fake_89,2198)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2042,"USERSHARE(BuzzFeed_Fake_18,2199)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2043,"USERSHARE(BuzzFeed_Fake_55,2200)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2044,"USERSHARE(BuzzFeed_Fake_15,2166)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2045,"USERSHARE(BuzzFeed_Fake_44,2200)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2046,"USERSHARE(BuzzFeed_Fake_12,2200)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2047,"USERSHARE(BuzzFeed_Fake_76,2200)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2048,"USERSHARE(BuzzFeed_Fake_2,2166)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2049,"USERSHARE(BuzzFeed_Fake_77,2207)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2050,"USERSHARE(BuzzFeed_Fake_59,2200)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2051,"USERSHARE(BuzzFeed_Fake_59,2213)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2052,"USERSHARE(BuzzFeed_Fake_62,2214)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2053,"USERSHARE(BuzzFeed_Fake_77,2216)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2054,"USERSHARE(BuzzFeed_Fake_31,2208)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2055,"USERSHARE(BuzzFeed_Fake_2,2212)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2056,"USERSHARE(BuzzFeed_Fake_22,2202)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2057,"USERSHARE(BuzzFeed_Fake_18,2217)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2058,"USERSHARE(BuzzFeed_Fake_49,2218)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2059,"USERSHARE(BuzzFeed_Fake_29,2222)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2060,"USERSHARE(BuzzFeed_Fake_80,2220)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2061,"USERSHARE(BuzzFeed_Fake_34,2222)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2062,"USERSHARE(BuzzFeed_Fake_49,2222)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2063,"USERSHARE(BuzzFeed_Fake_35,2222)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2064,"USERSHARE(BuzzFeed_Fake_78,2222)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2065,"USERSHARE(BuzzFeed_Fake_4,2222)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2066,"USERSHARE(BuzzFeed_Fake_59,2192)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2067,"USERSHARE(BuzzFeed_Fake_89,2218)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2068,"USERSHARE(BuzzFeed_Fake_53,2222)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2069,"USERSHARE(BuzzFeed_Fake_80,2222)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2070,"USERSHARE(BuzzFeed_Fake_9,2222)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2071,"USERSHARE(BuzzFeed_Fake_15,2227)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2072,"USERSHARE(BuzzFeed_Fake_89,2227)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2073,"USERSHARE(BuzzFeed_Fake_49,2227)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2074,"USERSHARE(BuzzFeed_Fake_62,2228)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2075,"USERSHARE(BuzzFeed_Fake_57,2211)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2076,"USERSHARE(BuzzFeed_Fake_2,2229)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2077,"USERSHARE(BuzzFeed_Fake_89,2229)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2078,"USERSHARE(BuzzFeed_Fake_25,2231)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2079,"USERSHARE(BuzzFeed_Fake_90,2209)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2080,"USERSHARE(BuzzFeed_Fake_14,2231)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2081,"USERSHARE(BuzzFeed_Fake_64,2232)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2082,"USERSHARE(BuzzFeed_Fake_50,2234)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2083,"USERSHARE(BuzzFeed_Fake_49,2234)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2084,"USERSHARE(BuzzFeed_Fake_89,2235)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2085,"USERSHARE(BuzzFeed_Fake_82,2236)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2086,"USERSHARE(BuzzFeed_Fake_80,2237)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2087,"USERSHARE(BuzzFeed_Fake_31,2237)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2088,"USERSHARE(BuzzFeed_Fake_2,2238)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2089,"USERSHARE(BuzzFeed_Fake_60,2239)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2090,"USERSHARE(BuzzFeed_Fake_62,2245)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2091,"USERSHARE(BuzzFeed_Fake_89,2247)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2092,"USERSHARE(BuzzFeed_Fake_49,2247)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2093,"USERSHARE(BuzzFeed_Fake_60,2241)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2094,"USERSHARE(BuzzFeed_Fake_7,2227)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2095,"USERSHARE(BuzzFeed_Fake_55,2252)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2096,"USERSHARE(BuzzFeed_Fake_60,2251)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2097,"USERSHARE(BuzzFeed_Fake_2,2256)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2098,"USERSHARE(BuzzFeed_Fake_80,2256)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2099,"USERSHARE(BuzzFeed_Fake_90,2226)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2100,"USERSHARE(BuzzFeed_Fake_33,2259)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2101,"USERSHARE(BuzzFeed_Fake_77,2265)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2102,"USERSHARE(BuzzFeed_Real_73,2225)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2103,"USERSHARE(BuzzFeed_Fake_4,2263)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2104,"USERSHARE(BuzzFeed_Fake_36,2267)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2105,"USERSHARE(BuzzFeed_Fake_60,2269)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2106,"USERSHARE(BuzzFeed_Fake_62,2270)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2107,"USERSHARE(BuzzFeed_Fake_64,2269)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2108,"USERSHARE(BuzzFeed_Fake_14,2273)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2109,"USERSHARE(BuzzFeed_Fake_49,2271)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2110,"USERSHARE(BuzzFeed_Fake_2,2266)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2111,"USERSHARE(BuzzFeed_Fake_22,2275)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2112,"USERSHARE(BuzzFeed_Fake_77,2278)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2113,"USERSHARE(BuzzFeed_Fake_89,2273)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2114,"USERSHARE(BuzzFeed_Fake_37,2282)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2115,"USERSHARE(BuzzFeed_Fake_89,2263)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2116,"USERSHARE(BuzzFeed_Fake_9,2230)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2117,"USERSHARE(BuzzFeed_Fake_49,2285)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2118,"USERSHARE(BuzzFeed_Fake_49,2286)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2119,"USERSHARE(BuzzFeed_Real_13,2244)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2120,"USERSHARE(BuzzFeed_Fake_36,2282)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2121,"USERSHARE(BuzzFeed_Fake_63,2287)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2122,"USERSHARE(BuzzFeed_Fake_4,2286)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2123,"USERSHARE(BuzzFeed_Fake_90,2286)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2124,"USERSHARE(BuzzFeed_Fake_21,2289)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2125,"USERSHARE(BuzzFeed_Fake_89,2289)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2126,"USERSHARE(BuzzFeed_Fake_30,2282)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2127,"USERSHARE(BuzzFeed_Fake_62,2280)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2128,"USERSHARE(BuzzFeed_Fake_49,2289)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2129,"USERSHARE(BuzzFeed_Real_73,2291)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2130,"USERSHARE(BuzzFeed_Fake_63,2292)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2131,"USERSHARE(BuzzFeed_Real_73,2276)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2132,"USERSHARE(BuzzFeed_Fake_89,2294)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2133,"USERSHARE(BuzzFeed_Fake_62,2295)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2134,"USERSHARE(BuzzFeed_Fake_29,2273)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2135,"USERSHARE(BuzzFeed_Fake_90,2297)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2136,"USERSHARE(BuzzFeed_Fake_4,2296)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2137,"USERSHARE(BuzzFeed_Fake_49,2298)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2138,"USERSHARE(BuzzFeed_Fake_80,2298)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2139,"USERSHARE(BuzzFeed_Fake_77,2299)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2140,"USERSHARE(BuzzFeed_Fake_53,2273)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2141,"USERSHARE(BuzzFeed_Fake_63,2301)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2142,"USERSHARE(BuzzFeed_Fake_62,2302)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2143,"USERSHARE(BuzzFeed_Fake_35,2304)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2144,"USERSHARE(BuzzFeed_Fake_90,2308)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2145,"USERSHARE(BuzzFeed_Real_46,2307)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2146,"USERSHARE(BuzzFeed_Fake_47,2297)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2147,"USERSHARE(BuzzFeed_Fake_89,2309)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2148,"USERSHARE(BuzzFeed_Fake_77,2311)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2149,"USERSHARE(BuzzFeed_Real_46,2310)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2150,"USERSHARE(BuzzFeed_Fake_36,2319)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2151,"USERSHARE(BuzzFeed_Fake_49,2321)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2152,"USERSHARE(BuzzFeed_Fake_89,2320)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2153,"USERSHARE(BuzzFeed_Real_46,2323)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2154,"USERSHARE(BuzzFeed_Fake_29,2325)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2155,"USERSHARE(BuzzFeed_Fake_49,2325)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2156,"USERSHARE(BuzzFeed_Fake_62,2324)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2157,"USERSHARE(BuzzFeed_Fake_78,2325)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2158,"USERSHARE(BuzzFeed_Fake_80,2325)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2159,"USERSHARE(BuzzFeed_Fake_53,2325)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2160,"USERSHARE(BuzzFeed_Real_66,2327)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2161,"USERSHARE(BuzzFeed_Fake_51,2325)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2162,"USERSHARE(BuzzFeed_Fake_71,2328)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2163,"USERSHARE(BuzzFeed_Real_66,2329)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2164,"USERSHARE(BuzzFeed_Fake_63,2330)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2165,"USERSHARE(BuzzFeed_Fake_59,2330)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2166,"USERSHARE(BuzzFeed_Real_73,2329)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2167,"USERSHARE(BuzzFeed_Fake_24,2334)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2168,"USERSHARE(BuzzFeed_Fake_47,2335)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2169,"USERSHARE(BuzzFeed_Fake_60,2330)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2170,"USERSHARE(BuzzFeed_Fake_89,2332)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2171,"USERSHARE(BuzzFeed_Fake_24,2337)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2172,"USERSHARE(BuzzFeed_Fake_89,2337)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2173,"USERSHARE(BuzzFeed_Real_73,2327)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2174,"USERSHARE(BuzzFeed_Fake_25,2341)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2175,"USERSHARE(BuzzFeed_Fake_62,2344)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2176,"USERSHARE(BuzzFeed_Fake_51,2343)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2177,"USERSHARE(BuzzFeed_Fake_35,2343)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2178,"USERSHARE(BuzzFeed_Fake_80,2340)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2179,"USERSHARE(BuzzFeed_Fake_24,2338)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2180,"USERSHARE(BuzzFeed_Fake_49,2345)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2181,"USERSHARE(BuzzFeed_Fake_4,2347)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2182,"USERSHARE(BuzzFeed_Fake_19,2347)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2183,"USERSHARE(BuzzFeed_Fake_90,2347)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2184,"USERSHARE(BuzzFeed_Fake_77,2348)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2185,"USERSHARE(BuzzFeed_Fake_57,2347)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2186,"USERSHARE(BuzzFeed_Fake_35,2347)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2187,"USERSHARE(BuzzFeed_Fake_90,2355)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2188,"USERSHARE(BuzzFeed_Fake_21,2354)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2189,"USERSHARE(BuzzFeed_Fake_59,2358)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2190,"USERSHARE(BuzzFeed_Fake_58,2357)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2191,"USERSHARE(BuzzFeed_Fake_62,2356)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2192,"USERSHARE(BuzzFeed_Fake_18,2353)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2193,"USERSHARE(BuzzFeed_Fake_36,2360)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2194,"USERSHARE(BuzzFeed_Fake_89,2362)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2195,"USERSHARE(BuzzFeed_Fake_21,2364)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2196,"USERSHARE(BuzzFeed_Fake_14,2361)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2197,"USERSHARE(BuzzFeed_Fake_19,2366)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2198,"USERSHARE(BuzzFeed_Fake_49,2366)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2199,"USERSHARE(BuzzFeed_Fake_4,2372)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2200,"USERSHARE(BuzzFeed_Fake_62,2374)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2201,"USERSHARE(BuzzFeed_Fake_36,2376)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2202,"USERSHARE(BuzzFeed_Real_46,2368)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2203,"USERSHARE(BuzzFeed_Fake_49,2372)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2204,"USERSHARE(BuzzFeed_Fake_36,2378)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2205,"USERSHARE(BuzzFeed_Fake_63,2379)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2206,"USERSHARE(BuzzFeed_Fake_77,2383)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2207,"USERSHARE(BuzzFeed_Fake_33,2385)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2208,"USERSHARE(BuzzFeed_Fake_60,2385)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2209,"USERSHARE(BuzzFeed_Fake_62,2386)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2210,"USERSHARE(BuzzFeed_Fake_4,2387)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2211,"USERSHARE(BuzzFeed_Fake_89,2383)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2212,"USERSHARE(BuzzFeed_Fake_49,2388)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2213,"USERSHARE(BuzzFeed_Fake_35,2391)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2214,"USERSHARE(BuzzFeed_Real_37,2386)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2215,"USERSHARE(BuzzFeed_Fake_47,2393)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2216,"USERSHARE(BuzzFeed_Fake_4,2392)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2217,"USERSHARE(BuzzFeed_Real_13,2394)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2218,"USERSHARE(BuzzFeed_Fake_18,2392)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2219,"USERSHARE(BuzzFeed_Fake_2,2389)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2220,"USERSHARE(BuzzFeed_Fake_62,2395)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2221,"USERSHARE(BuzzFeed_Fake_33,2400)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2222,"USERSHARE(BuzzFeed_Fake_89,2403)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2223,"USERSHARE(BuzzFeed_Real_84,2406)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2224,"USERSHARE(BuzzFeed_Fake_16,2410)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2225,"USERSHARE(BuzzFeed_Fake_90,2411)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2226,"USERSHARE(BuzzFeed_Fake_84,2422)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2227,"USERSHARE(BuzzFeed_Fake_56,2416)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2228,"USERSHARE(BuzzFeed_Fake_36,2424)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2229,"USERSHARE(BuzzFeed_Fake_9,2423)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2230,"USERSHARE(BuzzFeed_Fake_62,2419)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2231,"USERSHARE(BuzzFeed_Fake_49,2425)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2232,"USERSHARE(BuzzFeed_Real_66,2426)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2233,"USERSHARE(BuzzFeed_Real_46,2427)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2234,"USERSHARE(BuzzFeed_Real_41,2427)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2235,"USERSHARE(BuzzFeed_Real_73,2426)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2236,"USERSHARE(BuzzFeed_Real_66,2429)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2237,"USERSHARE(BuzzFeed_Fake_10,2433)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2238,"USERSHARE(BuzzFeed_Fake_7,2433)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2239,"USERSHARE(BuzzFeed_Fake_15,2433)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2240,"USERSHARE(BuzzFeed_Fake_78,2432)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2241,"USERSHARE(BuzzFeed_Fake_77,2433)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2242,"USERSHARE(BuzzFeed_Fake_35,2435)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2243,"USERSHARE(BuzzFeed_Real_46,2440)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2244,"USERSHARE(BuzzFeed_Fake_35,2434)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2245,"USERSHARE(BuzzFeed_Fake_24,2445)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2246,"USERSHARE(BuzzFeed_Fake_36,2439)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2247,"USERSHARE(BuzzFeed_Fake_89,2445)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2248,"USERSHARE(BuzzFeed_Fake_36,2446)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2249,"USERSHARE(BuzzFeed_Fake_2,2451)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2250,"USERSHARE(BuzzFeed_Fake_77,2451)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2251,"USERSHARE(BuzzFeed_Fake_62,2453)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2252,"USERSHARE(BuzzFeed_Fake_89,2447)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2253,"USERSHARE(BuzzFeed_Fake_49,2451)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2254,"USERSHARE(BuzzFeed_Fake_63,2456)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2255,"USERSHARE(BuzzFeed_Fake_36,2455)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2256,"USERSHARE(BuzzFeed_Fake_89,2449)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2257,"USERSHARE(BuzzFeed_Fake_62,2454)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2258,"USERSHARE(BuzzFeed_Fake_47,2452)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2259,"USERSHARE(BuzzFeed_Fake_33,2456)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2260,"USERSHARE(BuzzFeed_Fake_18,2460)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2261,"USERSHARE(BuzzFeed_Real_34,2463)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2262,"USERSHARE(BuzzFeed_Real_86,2463)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2263,"USERSHARE(BuzzFeed_Real_73,2463)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2264,"USERSHARE(BuzzFeed_Fake_77,2467)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2265,"USERSHARE(BuzzFeed_Fake_77,2472)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2266,"USERSHARE(BuzzFeed_Fake_49,2478)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2267,"USERSHARE(BuzzFeed_Real_46,2474)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2268,"USERSHARE(BuzzFeed_Fake_4,2468)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2269,"USERSHARE(BuzzFeed_Fake_5,2481)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2270,"USERSHARE(BuzzFeed_Real_2,2480)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2271,"USERSHARE(BuzzFeed_Fake_34,2484)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2272,"USERSHARE(BuzzFeed_Fake_2,2484)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2273,"USERSHARE(BuzzFeed_Fake_89,2483)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2274,"USERSHARE(BuzzFeed_Fake_49,2484)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2275,"USERSHARE(BuzzFeed_Fake_4,2482)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2276,"USERSHARE(BuzzFeed_Fake_77,2485)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2277,"USERSHARE(BuzzFeed_Fake_89,2494)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2278,"USERSHARE(BuzzFeed_Fake_18,2495)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2279,"USERSHARE(BuzzFeed_Fake_62,2477)",Atom6,Model2,Data1,1,Fold1,1.0
OBS2280,"USERSHARE(BuzzFeed_Real_66,2491)",Atom6,Model2,Data1,1,Fold1,1.0
